model,epoch,average_loss,accuracy,correct_data,total_data,distance
global,89,9.581392245822483,1.4646464646464648,145,9900
13,90,0.19348469036396104,95.11111111111111,9416,9900,2.185788165997842
36,90,0.13273394779951284,96.9090909090909,9594,9900,2.2905086597078244
58,90,0.11871449445233201,96.74747474747475,9578,9900,2.1339083919722492
71,90,0.2301710841992889,94.22222222222221,9328,9900,2.3342806959189994
global,90,9.598661261664496,1.686868686868687,167,9900
13,91,0.25861208797705293,93.37373737373737,9244,9900,2.1683065615190493
36,91,0.20777971308640758,94.4949494949495,9355,9900,2.301054493039603
58,91,0.167812198280084,95.61616161616162,9466,9900,2.0986726880445623
71,91,0.2289367231696543,94.02020202020202,9308,9900,2.3243357909409457
global,91,9.444846659958964,2.101010101010101,208,9900
13,92,0.12939452781821742,96.60606060606061,9564,9900,2.2317323863138956
36,92,0.21969961810593652,94.6969696969697,9375,9900,2.2633776864419146
58,92,0.20206638543142214,95.18181818181817,9423,9900,2.132584108972502
71,92,0.14720681531862778,96.08080808080808,9512,9900,2.3543325945238083
global,92,9.556380513509115,1.7373737373737375,172,9900
13,93,0.10887076384190357,97.13131313131314,9616,9900,2.177267282797348
36,93,0.13813535409142272,96.28282828282828,9532,9900,2.278727665476281
58,93,0.24291298107667403,93.78787878787878,9285,9900,2.062430178298515
71,93,0.2864872547713193,92.81818181818183,9189,9900,2.3405058724782606
global,93,9.754022636028251,1.2121212121212122,120,9900
13,94,0.17307209329171613,95.25252525252526,9430,9900,2.1920104256402895
36,94,0.10908569390876124,97.05050505050505,9608,9900,2.179740659003987
58,94,0.14462838290315685,96.2929292929293,9533,9900,2.071188687307406
71,94,0.21632392974814985,94.31313131313132,9337,9900,2.3193754108483073
global,94,9.891600622311987,0.9797979797979799,97,9900
13,95,0.2179937477063651,94.41414141414141,9347,9900,2.1900292080189976
36,95,0.28278628924880367,93.1010101010101,9217,9900,2.1951534987459627
58,95,0.12216241731035589,97.13131313131314,9616,9900,2.0899629648021003
71,95,0.18459725211365055,95.1919191919192,9424,9900,2.3211195855386455
global,95,8.378968595254301,3.1010101010101008,307,9900
13,96,0.34362613894722677,91.20202020202021,9029,9900,2.10106099891626
36,96,0.22558524135387306,94.48484848484848,9354,9900,2.1317319263592633
58,96,0.13060513655344644,96.46464646464646,9550,9900,2.0931650739622683
71,96,0.16203177833797955,95.65656565656566,9470,9900,2.259667713414702
global,96,8.438877733018662,3.2828282828282833,325,9900
13,97,0.3229681268364492,91.93939393939394,9102,9900,2.05207594920216
36,97,0.22047904294548612,94.0909090909091,9315,9900,2.2005891747932056
58,97,0.23687614792525166,94.10101010101009,9316,9900,2.0528263612239437
71,97,0.2047894589286862,94.8080808080808,9386,9900,2.280806824996194
global,97,8.509946994974156,3.05050505050505,302,9900
13,98,0.23358628023754466,93.76767676767676,9283,9900,2.10556545283201
36,98,0.14580244705532536,96.33333333333334,9537,9900,2.178624156965968
58,98,0.21882669872105723,94.68686868686869,9374,9900,2.0317458501233387
71,98,0.3485790941931985,90.83838383838383,8993,9900,2.225416457388027
global,98,6.132781991669626,13.636363636363635,1350,9900
13,99,0.2615725701746314,93.43434343434343,9250,9900,2.1569584221791955
36,99,0.2224898160948898,94.34343434343434,9340,9900,2.1593156113579934
58,99,0.1752294366407876,95.54545454545455,9459,9900,2.0617080092647235
71,99,0.2027415298632901,94.91919191919192,9397,9900,2.283113319582213
global,99,6.486010119505603,10.84848484848485,1074,9900
13,100,0.18453606901746808,95.35353535353536,9440,9900,2.1833395494367718
36,100,0.15210251327716942,96.46464646464646,9550,9900,2.215980628221583
58,100,0.18381132420265314,95.24242424242424,9429,9900,2.0432600174778144
71,100,0.1516172207184512,96.07070707070707,9511,9900,2.288635318201757
global,100,6.705739511817392,8.676767676767676,859,9900
13,101,0.17893071311290817,95.4040404040404,9445,9900,2.1220017767493373
36,101,0.24119420135864103,93.58585858585859,9265,9900,2.2213021227936416
58,101,0.21739610453446706,94.39393939393939,9345,9900,2.016605109334048
71,101,0.06343262522020424,98.06060606060606,9708,9900,2.2765073205338777
global,101,6.792023762404317,7.868686868686868,779,9900
13,102,0.1908673352304131,95.14141414141413,9419,9900,2.0851209092245
36,102,0.17735164924703464,95.37373737373738,9442,9900,2.239215755608377
58,102,0.2371216656403108,93.84848484848484,9291,9900,2.0313032876874453
71,102,0.17680069933033954,95.23232323232324,9428,9900,2.2473450997918842
global,102,6.594736960054648,9.080808080808081,899,9900
13,103,0.0980739879337224,97.62626262626263,9665,9900,2.1559418167798703
36,103,0.1560471532712079,96.0909090909091,9513,9900,2.1689680665946813
58,103,0.48312584048569807,88.73737373737373,8785,9900,2.034110183004545
71,103,0.17322807576319185,95.75757575757575,9480,9900,2.340988770599352
global,103,6.668210513953007,8.444444444444445,836,9900
13,104,0.15228512074008133,96.16161616161617,9520,9900,2.1416574480424875
36,104,0.18082127354361793,95.27272727272728,9432,9900,2.212083283744903
58,104,0.14129695807743553,96.27272727272728,9531,9900,2.037759298663498
71,104,0.14452195895741685,96.14141414141415,9518,9900,2.2677555984059574
global,104,7.384752900094697,6.090909090909091,603,9900
13,105,0.207285676303536,94.5959595959596,9365,9900,2.1420902333064666
36,105,0.09642142052752803,97.55555555555556,9658,9900,2.2131121289736218
58,105,0.2564483199637346,93.68686868686868,9275,9900,2.0746038909075395
71,105,0.18699864924556078,95.25252525252526,9430,9900,2.263112431038016
global,105,7.014708057750355,7.373737373737374,730,9900
13,106,0.28001958839821095,92.88888888888889,9196,9900,2.0957760473755713
36,106,0.2230815285143226,94.43434343434343,9349,9900,2.2255919365594883
58,106,0.2927790353996585,92.54545454545455,9162,9900,2.0714904888651997
71,106,0.21397757142481177,94.33333333333334,9339,9900,2.2664231571591236
global,106,6.856789593937421,7.808080808080808,773,9900
13,107,0.1411018649977867,96.31313131313132,9535,9900,2.180440902395456
36,107,0.12371878219373299,96.84848484848484,9588,9900,2.179888972333605
58,107,0.22855320739023613,94.13131313131314,9319,9900,2.04994786359037
71,107,0.17447843170527255,95.39393939393939,9444,9900,2.35229318615741
global,107,6.931226825136127,7.303030303030303,723,9900
13,108,0.43535606037486685,89.16161616161617,8827,9900,2.154133628823063
36,108,0.21357447548948152,94.67676767676768,9373,9900,2.2252048569572254
58,108,0.1607409804035919,95.81818181818181,9486,9900,2.086775136490724
71,108,0.335973092136961,91.4040404040404,9049,9900,2.267792815593075
global,108,6.635644947398792,8.131313131313131,805,9900
13,109,0.17006296698493187,95.55555555555556,9460,9900,2.1394656863704866
36,109,0.2309593536034979,94.31313131313132,9337,9900,2.221179438013893
58,109,0.14182583928108217,96.18181818181817,9522,9900,2.086768052844415
71,109,0.23058696284438623,93.87878787878789,9294,9900,2.2535459339512522
global,109,6.89488795733211,7.757575757575758,768,9900
13,110,0.25555773848235,93.64646464646465,9271,9900,2.1793919297948188
36,110,0.18186281383639635,95.2929292929293,9434,9900,2.2072653317166897
58,110,0.17750797610692304,95.07070707070707,9412,9900,2.0918649186893528
71,110,0.17640785072186982,95.76767676767676,9481,9900,2.272118569268814
global,110,7.393124001242898,5.787878787878788,573,9900
13,111,0.35603824837039216,91.32323232323233,9041,9900,2.1915796656679487
36,111,0.22838000492616134,94.48484848484848,9354,9900,2.224764556429055
58,111,0.14334098516088545,96.48484848484848,9552,9900,2.041607784538017
71,111,0.260436220120902,93.36363636363636,9243,9900,2.310887470438899
global,111,6.933307405722262,9.11111111111111,902,9900
13,112,0.14388934820589394,96.08080808080808,9512,9900,2.145457361363472
36,112,0.38412709924909805,90.57575757575758,8967,9900,2.2335659242853483
58,112,0.17429542585454805,95.77777777777777,9482,9900,2.103146434748392
71,112,0.17779861855988552,95.38383838383838,9443,9900,2.315215501085652
global,112,6.497363006900056,10.555555555555555,1045,9900
13,113,0.14574682900399874,96.18181818181817,9522,9900,2.1381656970912646
36,113,0.11394202449406036,96.96969696969697,9600,9900,2.2123638175820983
58,113,0.08832786743839582,97.62626262626263,9665,9900,2.0618335918837185
71,113,0.19247884912021232,94.94949494949495,9400,9900,2.3254105277277475
global,113,6.572482466264205,10.616161616161616,1051,9900
13,114,0.24023977114696696,93.7979797979798,9286,9900,2.1557001712087454
36,114,0.16539315657182174,96.03030303030303,9507,9900,2.240657590152903
58,114,0.12683591546434345,96.64646464646465,9568,9900,1.9928718737747775
71,114,0.15403222018420093,95.76767676767676,9481,9900,2.302686229716953
global,114,6.786630372326783,8.828282828282829,874,9900
13,115,0.35201644902277474,90.97979797979798,9007,9900,2.191299952684593
36,115,0.23284413420792782,94.25252525252526,9331,9900,2.2037062723600136
58,115,0.14020911664071709,96.2020202020202,9524,9900,2.1092950876428245
71,115,0.34021916018591986,91.51515151515152,9060,9900,2.3302908430184033
global,115,6.796904531151357,8.595959595959595,851,9900
13,116,0.10242612991068098,97.52525252525253,9655,9900,2.1761955264053663
36,116,0.14252332799211898,96.44444444444444,9548,9900,2.2817923541267016
58,116,0.20754911478119667,94.11111111111111,9317,9900,2.0789474351337787
71,116,0.38491865119548757,90.67676767676768,8977,9900,2.302817720906063
global,116,7.237961968315973,5.232323232323232,518,9900
13,117,0.1521115037166711,96.21212121212122,9525,9900,2.179069841712522
36,117,0.16720533824930287,95.70707070707071,9475,9900,2.3429715707627756
58,117,0.15752203132769074,96.08080808080808,9512,9900,2.163827931605569
71,117,0.23987320712118437,93.84848484848484,9291,9900,2.388518358913471
global,117,7.351527904163707,5.161616161616162,511,9900
13,118,0.14616592178140023,96.25252525252526,9529,9900,2.2106570008614552
36,118,0.1497836944882316,96.06060606060606,9510,9900,2.336265413367145
58,118,0.053711495209823955,98.5050505050505,9752,9900,2.1307459170785643
71,118,0.21661033170391814,94.33333333333334,9339,9900,2.33693283462477
global,118,7.710034494111032,3.9797979797979797,394,9900
13,119,0.2526082369173416,93.71717171717172,9278,9900,2.1307968284315506
36,119,0.09335235801008013,97.80808080808082,9683,9900,2.2659941273922084
58,119,0.32767746991581387,92.0909090909091,9117,9900,2.0157260130181647
71,119,0.11106920507068586,97.02020202020202,9605,9900,2.3230580741595697
global,119,7.975226637715041,3.2222222222222223,319,9900
13,120,0.10852145661007274,97.34343434343434,9637,9900,2.159125249306673
36,120,0.10929458210865657,97.20202020202021,9623,9900,2.24771277416598
58,120,0.12872155143154992,96.43434343434343,9547,9900,2.0354002588470403
71,120,0.258870815917699,93.64646464646465,9271,9900,2.265405052295142
global,120,8.330099490387271,3.3030303030303028,327,9900
13,121,0.23670425692592004,94.60606060606061,9366,9900,2.1106909144091737
36,121,0.2186657531574519,94.39393939393939,9345,9900,2.26507719586255
58,121,0.18755433463086985,95.04040404040404,9409,9900,2.064628774051135
71,121,0.2446247296863132,93.82828282828282,9289,9900,2.2882229564114356
global,121,8.308608509410512,3.3333333333333335,330,9900
13,122,0.11594129997371423,96.74747474747475,9578,9900,2.1000075703439043
36,122,0.1814813699686166,95.41414141414141,9446,9900,2.231460804958528
58,122,0.4222440158959591,90.11111111111111,8921,9900,2.0276516072403163
71,122,0.10895742211227465,97.28282828282828,9631,9900,2.306128617067099
global,122,8.298666153724747,3.6363636363636362,360,9900
13,123,0.23961228391136785,94.05050505050505,9311,9900,2.133373591917372
36,123,0.2442888032185911,94.05050505050505,9311,9900,2.2413028473801386
58,123,0.2700995136270619,92.86868686868686,9194,9900,2.025267726954816
71,123,0.28362306681546295,92.6969696969697,9177,9900,2.246253815628063
global,123,8.247666887996173,3.5656565656565657,353,9900
13,124,0.21673619011435846,95.04040404040404,9409,9900,2.0814208089483826
36,124,0.10453953308589531,97.4040404040404,9643,9900,2.1695071698817814
58,124,0.1753014808652377,95.78787878787878,9483,9900,2.1000126792888247
71,124,0.09175740428193652,97.53535353535354,9656,9900,2.2428749439550106
global,124,7.970086321589923,4.282828282828283,424,9900
13,125,0.27933164177518904,93.22222222222221,9229,9900,2.1010917505042146
36,125,0.1599037626566309,96.02020202020202,9506,9900,2.219381000894197
58,125,0.25464971590523766,93.98989898989899,9305,9900,2.0392686293904885
71,125,0.15577090876873093,96.0909090909091,9513,9900,2.316865769299214
global,125,8.149940379749644,4.03030303030303,399,9900
13,126,0.14758708052261912,96.31313131313132,9535,9900,2.1165300875876576
36,126,0.1730718244326235,95.71717171717171,9476,9900,2.1965672718343057
58,126,0.1413597036762671,96.47474747474747,9551,9900,2.0365648428795313
71,126,0.2100460860464308,94.53535353535354,9359,9900,2.249824834998825
global,126,8.031045917549518,4.737373737373737,469,9900
13,127,0.05469033739030963,98.71717171717171,9773,9900,2.1665287218441587
36,127,0.09184712142354311,97.88888888888889,9691,9900,2.23045357132806
58,127,0.2556020550535183,93.4040404040404,9247,9900,2.0546493236635786
71,127,0.16755368609621069,95.65656565656566,9470,9900,2.2494142617638513
global,127,8.282892009080058,4.333333333333334,429,9900
13,128,0.2134306297759817,94.61616161616162,9367,9900,2.122341624934805
36,128,0.10674094075957934,97.18181818181819,9621,9900,2.219562972586298
58,128,0.14791937169402536,96.05050505050505,9509,9900,2.0749004845712538
71,128,0.2532555920788736,93.44444444444444,9251,9900,2.1913340075547625
global,128,9.023485616048177,2.292929292929293,227,9900
13,129,0.1708522069981002,95.67676767676768,9472,9900,2.0808296672690467
36,129,0.30299069380519367,92.52525252525253,9160,9900,2.2454210949295654
58,129,0.3278663294002263,91.6969696969697,9078,9900,2.007587346021163
71,129,0.12593274684265407,96.32323232323232,9536,9900,2.2208892824760738
global,129,9.700027835730351,1.2727272727272727,126,9900
13,130,0.11628778840556289,97.04040404040404,9607,9900,2.0963740061577387
36,130,0.08801139911617896,97.79797979797979,9682,9900,2.197163192056816
58,130,0.13183811597977624,96.93939393939394,9597,9900,2.066120899595865
71,130,0.19475362872836566,95.15151515151516,9420,9900,2.223010740521045
global,130,9.162497913090869,1.7676767676767675,175,9900
13,131,0.259384059629055,93.58585858585859,9265,9900,2.0722369768210025
36,131,0.20226311103262082,94.8989898989899,9395,9900,2.2271456841452877
58,131,0.35231919163405295,91.81818181818183,9090,9900,1.9983548908592705
71,131,0.31341957029670175,92.4040404040404,9148,9900,2.236782883961452
global,131,9.241061019126816,1.9191919191919191,190,9900
13,132,0.20794147416798756,95.1919191919192,9424,9900,2.1654171886618405
36,132,0.23136870403482457,94.34343434343434,9340,9900,2.1860609498247934
58,132,0.17036369538066362,95.48484848484848,9453,9900,2.066519548450587
71,132,0.15321030800390725,95.8080808080808,9485,9900,2.2772850172998353
global,132,8.918490178271977,2.5656565656565657,254,9900
13,133,0.3148865315167591,92.37373737373737,9145,9900,2.0967547363722616
36,133,0.15176964885357655,96.37373737373738,9541,9900,2.242797343296024
58,133,0.38715356417376584,90.6969696969697,8979,9900,2.051690878995094
71,133,0.17711860753671088,95.32323232323232,9437,9900,2.229030593093942
global,133,9.05545657687717,1.9090909090909092,189,9900
13,134,0.08908920440258401,97.55555555555556,9658,9900,2.192908114093404
36,134,0.08452971796834409,97.74747474747475,9677,9900,2.2262741169809277
58,134,0.31797060740114463,92.45454545454545,9153,9900,2.077858699859259
71,134,0.15810340685976876,95.88888888888889,9493,9900,2.2886964681085002
global,134,8.977555326211332,2.2626262626262625,224,9900
13,135,0.19773777304273663,95.03030303030303,9408,9900,2.1563934057342573
36,135,0.12390373009623903,96.85858585858585,9589,9900,2.21345511472943
58,135,0.3171853493680858,91.98989898989899,9107,9900,2.024973047336123
71,135,0.4015993285419965,90.14141414141415,8924,9900,2.1743835671857243
global,135,8.620002228707978,3.373737373737374,334,9900
13,136,0.2593083837778881,93.38383838383838,9245,9900,2.1440089967382328
36,136,0.21032256892233184,94.77777777777779,9383,9900,2.2813016284691843
58,136,0.07373432891236412,98.07070707070707,9709,9900,2.0494062773472046
71,136,0.26948053564688174,93.17171717171718,9224,9900,2.228496688508228
global,136,8.152539521804965,3.9696969696969697,393,9900
13,137,0.16601424328606537,95.8989898989899,9494,9900,2.134501029855422
36,137,0.13318285645258546,96.63636363636363,9567,9900,2.207625857574709
58,137,0.2037024299845551,94.72727272727272,9378,9900,2.0575259948423263
71,137,0.2952423894044125,92.35353535353535,9143,9900,2.2185209988899968
global,137,7.927428511802597,4.1313131313131315,409,9900
13,138,0.24907794266036062,94.08080808080808,9314,9900,2.1411795907099553
36,138,0.17653870199665878,95.58585858585859,9463,9900,2.235055459719069
58,138,0.15277630775865883,96.06060606060606,9510,9900,2.0129410965208954
71,138,0.25870270738698015,93.47474747474747,9254,9900,2.1847300839819908
global,138,8.162145610770795,3.5454545454545454,351,9900
13,139,0.14148051901297135,96.74747474747475,9578,9900,2.1241540908092014
36,139,0.05506092973222787,98.52525252525253,9754,9900,2.2492050249980142
58,139,0.11399346937735876,96.94949494949495,9598,9900,2.0531387584114973
71,139,0.3108378201060825,92.65656565656566,9173,9900,2.1905316734296685
global,139,8.039264261264993,3.8686868686868685,383,9900
13,140,0.12006510371511633,96.82828282828282,9586,9900,2.137974901592647
36,140,0.1334896387596323,96.70707070707071,9574,9900,2.2390838302586578
58,140,0.07928420023146,97.73737373737373,9676,9900,2.077045131422596
71,140,0.2622987388601207,93.53535353535354,9260,9900,2.18228465028301
global,140,8.350407548384233,3.414141414141414,338,9900
13,141,0.15842700434152526,96.28282828282828,9532,9900,2.130811038636004
36,141,0.09976627731714585,97.38383838383838,9641,9900,2.251627015904277
58,141,0.22197699923105915,94.7979797979798,9385,9900,2.0060749773825433
71,141,0.09844332694555774,97.68686868686869,9671,9900,2.2163102611561527
global,141,8.08576221812855,3.6969696969696972,366,9900
13,142,0.02056054207200015,99.37373737373737,9838,9900,2.1792839524439303
36,142,0.07209844820135546,98.11111111111111,9713,9900,2.23905156645997
58,142,0.10732197941516083,97.24242424242424,9627,9900,2.025731263167385
71,142,0.18449296995846912,95.35353535353536,9440,9900,2.2453540944153687
global,142,8.733388644131747,1.9494949494949496,193,9900
13,143,0.1949775332724205,95.01010101010101,9406,9900,2.166156513114101
36,143,0.10391964446640375,97.3939393939394,9642,9900,2.254304582909518
58,143,0.34569148371918035,91.25252525252525,9034,9900,2.0835715602727314
71,143,0.2785138074195746,92.87878787878789,9195,9900,2.2652560229581864
global,143,8.22629093054569,2.3333333333333335,231,9900
13,144,0.15576759178229052,95.98989898989899,9503,9900,2.136081858670144
36,144,0.2049180665883151,95.01010101010101,9406,9900,2.2499245525002296
58,144,0.22428033172482192,94.72727272727272,9378,9900,2.0793063599081525
71,144,0.2679574909475115,93.47474747474747,9254,9900,2.243509361517911
global,144,8.047432161581638,2.6363636363636362,261,9900
13,145,0.08117230392954868,97.93939393939394,9696,9900,2.194880975958995
36,145,0.2285698204449933,94.72727272727272,9378,9900,2.2821328531988794
58,145,0.1319726705852181,96.44444444444444,9548,9900,2.083065498937508
71,145,0.08713895455153302,97.48484848484848,9651,9900,2.2924398562862978
global,145,8.115025446728023,2.292929292929293,227,9900
13,146,0.2590707746178213,93.2929292929293,9236,9900,2.1414318930737304
36,146,0.2574578605577199,93.87878787878789,9294,9900,2.271552494041204
58,146,0.08218230505934869,97.96969696969697,9699,9900,2.095018258937029
71,146,0.15430087812019116,95.76767676767676,9481,9900,2.221775946575398
global,146,8.07664653123027,2.717171717171717,269,9900
13,147,0.19076889852080683,95.23232323232324,9428,9900,2.1315036432573797
36,147,0.19210184867333885,95.1919191919192,9424,9900,2.246977683574035
58,147,0.06333379778898124,98.27272727272728,9729,9900,2.1002143023907816
71,147,0.07890585823718345,97.79797979797979,9682,9900,2.1565634458191822
global,147,7.538365799104325,4.414141414141414,437,9900
13,148,0.10670513913486943,97.1010101010101,9613,9900,2.1247098388036156
36,148,0.06701135376186082,98.06060606060606,9708,9900,2.227833488837439
58,148,0.049080240238044,98.75757575757575,9777,9900,2.0849997023255207
71,148,0.33211549987696637,91.92929292929293,9101,9900,2.1679546733777237
global,148,7.54222668888593,5.252525252525253,520,9900
13,149,0.17256930866626777,95.5959595959596,9464,9900,2.0988753486175455
36,149,0.29624753413778365,92.8989898989899,9197,9900,2.223450959433634
58,149,0.3237756663801694,92.14141414141415,9122,9900,2.0481123351193573
71,149,0.1824933567071202,95.27272727272728,9432,9900,2.222995618176657
global,149,7.307104785032947,6.232323232323232,617,9900
13,150,0.10968568116727502,97.24242424242424,9627,9900,2.0611366621126277
36,150,0.29907952624137957,92.91919191919192,9199,9900,2.2277987076729304
58,150,0.15627938655289736,95.9090909090909,9495,9900,2.0449395966877755
71,150,0.10271245445867981,97.21212121212122,9624,9900,2.212064314364252
global,150,7.866396058978457,4.575757575757576,453,9900
13,151,0.06189082395812177,98.28282828282828,9730,9900,2.135642720484708
36,151,0.14491104584450673,96.36363636363636,9540,9900,2.177610658971863
58,151,0.1554278888786682,95.77777777777777,9482,9900,2.0794285865990054
71,151,0.18935958941476513,95.21212121212122,9426,9900,2.1345807804308587
global,151,8.13520315151022,3.4646464646464645,343,9900
13,152,0.13590958132286265,96.8080808080808,9584,9900,2.080848228921716
36,152,0.16778339120474728,95.73737373737373,9478,9900,2.2130333769393333
58,152,0.12129663572919488,97.0,9603,9900,2.1086224379112637
71,152,0.23689637953584844,93.66666666666667,9273,9900,2.2342706402502532
global,152,7.860349900987413,4.4646464646464645,442,9900
13,153,0.20255629553939358,94.88888888888889,9394,9900,2.065881442543002
36,153,0.1282503596008426,96.68686868686869,9572,9900,2.2297541714640055
58,153,0.09140721232376316,97.68686868686869,9671,9900,2.1091851042995775
71,153,0.06805027359212287,98.23232323232324,9725,9900,2.242719314720766
global,153,7.895237494574653,4.595959595959596,455,9900
