model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.44062039018881444,89.20202020202021,8831,9900,2.292793644160361
36,71,0.738615676513826,83.64646464646465,8281,9900,2.2500133514008165
58,71,0.4308554930157132,89.67676767676768,8878,9900,2.1779974397936748
71,71,0.5902892769707574,86.11111111111111,8525,9900,2.30618237652144
global,71,9.066590323400016,1.1515151515151514,114,9900
13,72,0.2542292277499883,93.32323232323232,9239,9900,2.1119116330589236
36,72,0.5497701636227694,86.57575757575758,8571,9900,2.165160303502274
58,72,0.23521691329551467,94.17171717171718,9323,9900,2.162892931040795
71,72,0.28029850776749426,92.35353535353535,9143,9900,2.2908714879997154
global,72,8.090572293984769,2.272727272727273,225,9900
13,73,0.23144997596740724,93.65656565656566,9272,9900,2.017701845908645
36,73,0.0878445698953036,97.56565656565657,9659,9900,2.0968703746034003
58,73,0.20918008434652077,94.53535353535354,9359,9900,1.9885284330135182
71,73,0.15274133562740652,96.04040404040404,9508,9900,2.1643601636298233
global,73,7.094160199406171,4.262626262626262,422,9900
13,74,0.5335682397418552,87.65656565656566,8678,9900,1.9702502997893923
36,74,0.0760593957465255,97.87878787878788,9690,9900,2.0186127985104174
58,74,0.1397645422334623,96.34343434343434,9538,9900,1.955106782655539
71,74,0.3384778228913895,91.26262626262627,9035,9900,2.119099109436369
global,74,6.426492953830295,6.929292929292929,686,9900
13,75,0.17966125977761818,95.68686868686869,9473,9900,1.9551572678864453
36,75,0.1400117436924366,96.5050505050505,9554,9900,1.9823148952238374
58,75,0.1878852662895665,94.95959595959596,9401,9900,1.9199321199378554
71,75,0.27691135194566513,93.04040404040404,9211,9900,2.078606915346577
global,75,5.75041131376016,10.636363636363637,1053,9900
13,76,0.2891435026400017,92.7979797979798,9187,9900,1.9212379330099139
36,76,0.21166512253308536,94.62626262626263,9368,9900,1.9535545792230367
58,76,0.23440498724128261,94.05050505050505,9311,9900,1.8650972166112116
71,76,0.11537374279113731,96.94949494949495,9598,9900,2.0181007262347554
global,76,5.180254274618746,14.343434343434344,1420,9900
13,77,0.28794111169949926,92.9090909090909,9198,9900,1.8526946521789949
36,77,0.1500102214801191,96.37373737373738,9541,9900,1.9394944907825855
58,77,0.15296047860624815,96.02020202020202,9506,9900,1.8814465011423436
71,77,0.22507502330373033,94.4949494949495,9355,9900,1.9504722585771073
global,77,4.618516979795514,19.848484848484848,1965,9900
13,78,0.24597660087575815,93.81818181818183,9288,9900,1.836168185411619
36,78,0.23916375777938148,94.25252525252526,9331,9900,1.921883621816757
58,78,0.45279324045084945,89.13131313131314,8824,9900,1.783138478706512
71,78,0.1283614066423792,96.69696969696969,9573,9900,1.951310375288831
global,78,4.142742149275962,25.545454545454543,2529,9900
13,79,0.199192403928198,95.03030303030303,9408,9900,1.804399145299751
36,79,0.2044074722612747,95.16161616161615,9421,9900,1.879975076368169
58,79,0.15412160425776184,96.1919191919192,9523,9900,1.7860847579306551
71,79,0.36106385320124,90.87878787878788,8997,9900,1.921800751531182
global,79,3.7210074700249565,31.01010101010101,3070,9900
13,80,0.06440978104267457,98.27272727272728,9729,9900,1.7722107934068396
36,80,0.10058791860787555,97.56565656565657,9659,9900,1.8430846355334918
58,80,0.3311664386349495,92.32323232323232,9140,9900,1.7466175906491632
71,80,0.16992319471306272,95.71717171717171,9476,9900,1.9376211436145743
global,80,3.336181772405451,36.292929292929294,3593,9900
13,81,0.1627391217084545,96.04040404040404,9508,9900,1.7708002049956322
36,81,0.13972265639088371,96.22222222222221,9526,9900,1.8296123876880366
58,81,0.06224073248717821,98.28282828282828,9730,9900,1.7079155418812322
71,81,0.17101251348100527,95.69696969696969,9474,9900,1.9102824350815264
global,81,2.934740780917081,41.838383838383834,4142,9900
13,82,0.17794648861945278,95.69696969696969,9474,9900,1.6975440180019483
36,82,0.23555914270155356,94.1919191919192,9325,9900,1.8133823614761901
58,82,0.16894032009397492,95.97979797979798,9502,9900,1.670843501389054
71,82,0.15764608133320857,95.88888888888889,9493,9900,1.8402290345780277
global,82,2.62759720002762,46.96969696969697,4650,9900
13,83,0.16095693513901546,96.03030303030303,9507,9900,1.7331586817024842
36,83,0.07133370360641768,98.06060606060606,9708,9900,1.8754034244137923
58,83,0.16727821296814716,96.05050505050505,9509,9900,1.6535614793143292
71,83,0.05574642210973032,98.61616161616162,9763,9900,1.8262583666224024
global,83,2.377911124181266,50.93939393939394,5043,9900
13,84,0.08643561432081641,97.91919191919192,9694,9900,1.7225167354219215
36,84,0.28158478027040307,93.54545454545455,9261,9900,1.7446453735360188
58,84,0.2943134187929558,92.42424242424242,9150,9900,1.6573882600107275
71,84,0.16376921144398776,95.76767676767676,9481,9900,1.8289093552033056
global,84,2.184460359823824,54.18181818181819,5364,9900
13,85,0.11854416163581791,97.11111111111111,9614,9900,1.6731514737040785
36,85,0.065894067585092,98.29292929292929,9731,9900,1.8456083727538797
58,85,0.20938467787973808,94.81818181818183,9387,9900,1.6251591824546452
71,85,0.20962080927810284,94.64646464646465,9370,9900,1.757185624983369
global,85,1.9327276279950383,58.82828282828283,5824,9900
13,86,0.0914281408925249,97.57575757575758,9660,9900,1.6807431474483845
36,86,0.021761214304339103,99.43434343434343,9844,9900,1.7831034470574962
58,86,0.11656272974580226,97.17171717171718,9620,9900,1.6333277861183064
71,86,0.12949900940060616,96.81818181818181,9585,9900,1.8003894437594439
global,86,1.7291889152141533,62.727272727272734,6210,9900
13,87,0.15678066185026457,96.23232323232324,9527,9900,1.6969881697935285
36,87,0.09904841797520415,97.52525252525253,9655,9900,1.73889039756918
58,87,0.11341864266931409,97.17171717171718,9620,9900,1.6245887676160191
71,87,0.08162353043152829,97.9090909090909,9693,9900,1.7544581982733374
global,87,1.5495509007001165,66.1010101010101,6544,9900
13,88,0.2900928554631243,92.98989898989899,9206,9900,1.5749599330589228
36,88,0.05985979880930649,98.46464646464646,9748,9900,1.699938812276671
58,88,0.07780281921604065,98.02020202020202,9704,9900,1.6504760720067915
71,88,0.1868661054592542,95.2929292929293,9434,9900,1.682148394866242
global,88,1.4676057935001874,67.55555555555556,6688,9900
13,89,0.17320918625051326,95.79797979797979,9484,9900,1.5987396670582465
36,89,0.09940299746063021,97.47474747474747,9650,9900,1.7285987273676207
58,89,0.19754830966092118,95.17171717171718,9422,9900,1.579377989439707
71,89,0.26500043295850656,93.56565656565657,9263,9900,1.7676419241334898
global,89,1.410085853422531,68.67676767676768,6799,9900
13,90,0.1379809566760304,96.48484848484848,9552,9900,1.5842591975099969
36,90,0.07203921191620104,98.13131313131314,9715,9900,1.6933249499771772
58,90,0.09804269498947894,97.3939393939394,9642,9900,1.5468070275371237
71,90,0.18768516866245655,95.43434343434343,9448,9900,1.6530771634368333
global,90,1.345729382447522,69.88888888888889,6919,9900
