model,epoch,average_loss,accuracy,correct_data,total_data,distance
58,86,0.12563821040169157,96.8989898989899,9593,9900,2.157969355976356
71,86,0.10371232414260657,97.35353535353536,9638,9900,2.3882374528307513
global,86,10.103546228890467,0.8585858585858586,85,9900
13,87,0.13528973474044992,96.43434343434343,9547,9900,2.2269030929536413
36,87,0.16541266738766372,95.91919191919192,9496,9900,2.242903219692119
58,87,0.08534062132991925,97.69696969696969,9672,9900,2.0956509060144417
71,87,0.09980879461825495,97.41414141414141,9644,9900,2.3027367563534655
global,87,9.470391904272214,2.101010101010101,208,9900
13,88,0.287103107312713,93.17171717171718,9224,9900,2.191195173518815
36,88,0.15942479140830762,95.9090909090909,9495,9900,2.212871770281822
58,88,0.0809774796137906,97.77777777777777,9680,9900,2.1897475549131338
71,88,0.139690613104689,96.57575757575756,9561,9900,2.3015282653624323
global,88,8.951781878230548,2.868686868686869,284,9900
13,89,0.22220562881893582,94.13131313131314,9319,9900,2.160199846100252
36,89,0.2038356141008512,94.75757575757576,9381,9900,2.262509117318851
58,89,0.32349903072973696,92.37373737373737,9145,9900,2.0394333542364333
71,89,0.3172591658312865,91.82828282828282,9091,9900,2.351227289685374
global,89,8.428445379083806,4.08080808080808,404,9900
13,90,0.14950568296090522,96.16161616161617,9520,9900,2.1809339890108106
36,90,0.11350872170067194,97.24242424242424,9627,9900,2.295584595135377
58,90,0.1522830478470735,95.91919191919192,9496,9900,2.112361122396825
71,90,0.2194702271740846,94.60606060606061,9366,9900,2.2891362409464096
global,90,9.02260409268466,2.757575757575758,273,9900
13,91,0.2670087327138342,93.2929292929293,9236,9900,2.136712166673188
36,91,0.25975502926893906,93.33333333333333,9240,9900,2.26726225526631
58,91,0.1737684897461323,95.26262626262626,9431,9900,2.112188652615064
71,91,0.2417895752733404,93.95959595959596,9302,9900,2.308024224840097
global,91,8.835359142573193,2.808080808080808,278,9900
13,92,0.11506722121226667,96.88888888888889,9592,9900,2.215581000877141
36,92,0.175306027075558,95.83838383838383,9488,9900,2.2636018335731687
58,92,0.15656317690782476,96.0,9504,9900,2.10357456248677
71,92,0.09988016179264193,97.37373737373738,9640,9900,2.3305311633917363
global,92,9.216980464434382,1.9494949494949496,193,9900
13,93,0.08469439486775435,97.79797979797979,9682,9900,2.152561626726224
36,93,0.09701059992867286,97.27272727272728,9630,9900,2.2698229603902798
58,93,0.24184232230138297,93.95959595959596,9302,9900,2.065439845571947
71,93,0.24388203799122513,93.88888888888889,9295,9900,2.2943062463828063
global,93,9.46397187204072,1.4242424242424243,141,9900
13,94,0.1285736411027234,96.35353535353536,9539,9900,2.156711363154834
36,94,0.10708427071872384,97.11111111111111,9614,9900,2.1920442519419914
58,94,0.1300466679473116,96.56565656565657,9560,9900,2.062510981675014
71,94,0.1245387354733968,96.48484848484848,9552,9900,2.2934772505994765
global,94,9.629111815173216,1.0606060606060608,105,9900
13,95,0.2063720425812885,94.72727272727272,9378,9900,2.152153103618512
36,95,0.2746172106386435,93.17171717171718,9224,9900,2.175242495994834
58,95,0.10208150070574548,97.4949494949495,9652,9900,2.065407408826359
71,95,0.14313891379520147,96.13131313131314,9517,9900,2.2901158952329537
global,95,8.264471450959793,3.0707070707070705,304,9900
13,96,0.2460840412342187,93.24242424242424,9231,9900,2.0882111348869796
36,96,0.24417742387212887,93.88888888888889,9295,9900,2.135738168720499
58,96,0.1668811151776651,95.46464646464646,9451,9900,2.0673607855241896
71,96,0.12390037848190828,96.62626262626263,9566,9900,2.2531051402069875
global,96,8.664187686804569,2.6565656565656566,263,9900
13,97,0.36161187041889536,90.78787878787878,8988,9900,2.059756448292307
36,97,0.24263347702797014,93.28282828282828,9235,9900,2.1980295980888673
58,97,0.17512472359218983,95.47474747474747,9452,9900,2.0298025989861257
71,97,0.15668304875342534,95.88888888888889,9493,9900,2.2816123152120937
global,97,8.862952794547033,2.1414141414141414,212,9900
13,98,0.20658630183248808,94.48484848484848,9354,9900,2.104107305111153
36,98,0.13420093335888603,96.51515151515152,9555,9900,2.1758364768013467
58,98,0.20589769008484754,94.82828282828282,9388,9900,2.014549027328027
71,98,0.26163225337712454,93.16161616161615,9223,9900,2.222420463726505
global,98,6.761366108595723,8.444444444444445,836,9900
13,99,0.2682857742454066,93.08080808080808,9215,9900,2.1534858345892625
36,99,0.23358961571948697,94.2929292929293,9335,9900,2.138262816723559
58,99,0.20096379513692375,94.60606060606061,9366,9900,2.053566978876257
71,99,0.16738444921946286,95.77777777777777,9482,9900,2.2539922476350007
global,99,6.7383843285146385,7.858585858585859,778,9900
13,100,0.18628349723237933,95.1919191919192,9424,9900,2.165989097384614
36,100,0.15269876822076664,96.36363636363636,9540,9900,2.2149014473856075
58,100,0.15628395909010762,95.97979797979798,9502,9900,2.032482653516857
71,100,0.19024576839774546,94.93939393939394,9399,9900,2.273703333463338
global,100,7.015516320430871,6.484848484848485,642,9900
13,101,0.19713289148879773,94.87878787878788,9393,9900,2.103045992904745
36,101,0.31196901716367165,92.02020202020202,9110,9900,2.259098834918241
58,101,0.2974734160876033,92.5050505050505,9158,9900,2.0244651747497198
71,101,0.09493949527993346,97.27272727272728,9630,9900,2.250312465587733
global,101,6.860039469401042,6.828282828282828,676,9900
13,102,0.10690482515578319,97.33333333333334,9636,9900,2.0924594374796275
36,102,0.21296144359039537,94.77777777777779,9383,9900,2.2571058388411283
58,102,0.31474055025312636,92.1919191919192,9127,9900,2.0418911894783203
71,102,0.09504640456100907,97.55555555555556,9658,9900,2.258959416200957
global,102,6.487040543989702,8.434343434343434,835,9900
13,103,0.11138480832480421,97.2929292929293,9632,9900,2.057613016132459
36,103,0.15353789615811725,96.08080808080808,9512,9900,2.123176353177162
58,103,0.33804032263129646,91.84848484848484,9093,9900,1.9802748605896294
71,103,0.1391635020423417,96.48484848484848,9552,9900,2.2527505169259223
global,103,6.757502432158499,7.565656565656566,749,9900
13,104,0.1927731279893355,94.97979797979798,9403,9900,2.0624339931213957
36,104,0.19338674400791978,95.05050505050505,9410,9900,2.1750797257116585
58,104,0.16935537497202555,95.60606060606061,9465,9900,1.9852211417288963
71,104,0.1248565294014083,96.65656565656565,9569,9900,2.1703558349677174
global,104,7.337407094011403,5.0606060606060606,501,9900
13,105,0.1543206539238342,96.02020202020202,9506,9900,2.102922984789518
36,105,0.1300038085095208,96.65656565656565,9569,9900,2.1493540525400103
58,105,0.2170603353507591,94.61616161616162,9367,9900,1.989909107106935
71,105,0.16484870969647109,95.79797979797979,9484,9900,2.2036616977044563
global,105,7.314037660540956,5.333333333333334,528,9900
13,106,0.23159828785694006,93.9090909090909,9297,9900,2.0087464531592416
36,106,0.357367644887982,91.47474747474747,9056,9900,2.187619015317054
58,106,0.26188838262750647,93.53535353535354,9260,9900,2.0253764991672303
71,106,0.18050314633533207,95.32323232323232,9437,9900,2.2042067016350155
global,106,7.358472496572167,4.444444444444445,440,9900
13,107,0.15832926098144415,95.86868686868686,9491,9900,2.111657384276468
36,107,0.11114515624865137,96.88888888888889,9592,9900,2.1460415884149455
58,107,0.20670364145678705,94.46464646464646,9352,9900,1.9988995743372209
71,107,0.1811550758643584,95.39393939393939,9444,9900,2.2573779258799895
global,107,7.319248580161971,4.686868686868687,464,9900
13,108,0.36764697980399086,90.43434343434343,8953,9900,2.075006310326966
36,108,0.21242165302989457,94.65656565656566,9371,9900,2.170596837531907
58,108,0.1279432558396248,96.51515151515152,9555,9900,2.0130248339088106
71,108,0.2795972970278576,93.05050505050505,9212,9900,2.1975654092369483
global,108,7.340690948794586,5.0,495,9900
13,109,0.16211768177723643,95.94949494949495,9499,9900,2.0807711167735796
36,109,0.26732821033458515,93.38383838383838,9245,9900,2.147445727229842
58,109,0.15150150290643327,95.9090909090909,9495,9900,2.0475217074220486
71,109,0.16501656000060264,95.69696969696969,9474,9900,2.2024698568439924
global,109,7.652100808500039,4.616161616161616,457,9900
13,110,0.23813911711326755,93.91919191919193,9298,9900,2.1151080177445536
36,110,0.16933507061967945,95.51515151515152,9456,9900,2.165726115190484
58,110,0.1389830876119209,96.17171717171718,9521,9900,2.0469143696267493
71,110,0.22153434358461938,94.55555555555556,9361,9900,2.196471210557651
global,110,8.128603383073903,3.3434343434343434,331,9900
13,111,0.3681170703184725,91.28282828282829,9037,9900,2.1021028979638294
36,111,0.24141916096812546,94.08080808080808,9314,9900,2.1718908076088406
58,111,0.15822443265505512,96.24242424242424,9528,9900,2.007647199542796
71,111,0.23730782749676946,94.01010101010101,9307,9900,2.234395807342748
global,111,8.215015545469342,4.292929292929292,425,9900
13,112,0.14740212439286587,95.97979797979798,9502,9900,2.091281289495321
36,112,0.4734383203766563,88.5959595959596,8771,9900,2.183077456013661
58,112,0.17203794774383005,95.81818181818181,9486,9900,2.073404673220914
71,112,0.20110792821103876,94.91919191919192,9397,9900,2.268744800235895
global,112,7.879336578677399,5.03030303030303,498,9900
13,113,0.14023666088328218,96.2929292929293,9533,9900,2.0937794925263677
36,113,0.07124957722169582,98.11111111111111,9713,9900,2.230036651925951
58,113,0.09094914239991193,97.54545454545455,9657,9900,2.0435556768491345
71,113,0.18367035647835395,95.15151515151516,9420,9900,2.2569358734228944
global,113,8.031699832184145,4.555555555555555,451,9900
13,114,0.18377673162354363,95.0,9405,9900,2.1039095680615776
36,114,0.19240071427942526,95.28282828282828,9433,9900,2.259406770981399
58,114,0.20465579519368182,94.55555555555556,9361,9900,2.0072682158745514
71,114,0.10400563131378154,97.12121212121212,9615,9900,2.313064403219496
global,114,8.597040765935725,2.8383838383838382,281,9900
13,115,0.3262097614943379,91.65656565656566,9074,9900,2.096456458081957
36,115,0.17224422158014896,95.91919191919192,9496,9900,2.209598526715085
58,115,0.18632037198302723,94.91919191919192,9397,9900,2.0288997257848993
71,115,0.2663163827886485,93.17171717171718,9224,9900,2.3062150451161463
global,115,8.498567205872199,3.151515151515152,312,9900
13,116,0.10248224383351778,97.44444444444444,9647,9900,2.145036370384763
36,116,0.19632193964840186,95.3030303030303,9435,9900,2.264141044017755
58,116,0.22209228071299467,94.21212121212122,9327,9900,2.059029636164215
71,116,0.4684404697803536,89.44444444444444,8855,9900,2.286728955172127
global,116,8.576873418634587,2.313131313131313,229,9900
13,117,0.17335391698762623,95.5959595959596,9464,9900,2.116766180367452
36,117,0.17849478273680716,95.38383838383838,9443,9900,2.323472052126765
58,117,0.17380191829469469,95.35353535353536,9440,9900,2.104920381322425
71,117,0.21487560928469956,94.53535353535354,9359,9900,2.3568374427669845
global,117,8.938201959783381,1.8888888888888888,187,9900
13,118,0.13728087597573646,96.71717171717171,9575,9900,2.1477179414694145
36,118,0.1262792441324152,96.84848484848484,9588,9900,2.340624136217923
58,118,0.05687016229361597,98.31313131313131,9733,9900,2.0953332409269527
71,118,0.23435045678206165,93.86868686868686,9293,9900,2.284865871140532
global,118,8.303261823557843,3.0707070707070705,304,9900
13,119,0.19395406161895906,95.18181818181817,9423,9900,2.1007024997805446
36,119,0.10386346245203355,97.47474747474747,9650,9900,2.2380053498286854
58,119,0.3559261486747048,91.22222222222223,9031,9900,1.9843987290773357
71,119,0.1758516098694368,95.34343434343434,9439,9900,2.2614883015557985
global,119,8.542139538081006,2.474747474747475,245,9900
13,120,0.12429223660266761,96.85858585858585,9589,9900,2.0759843398883504
36,120,0.11670148296187623,97.07070707070707,9610,9900,2.227107038333109
58,120,0.12969743382750135,96.57575757575756,9561,9900,2.0089091708745146
71,120,0.22655549815808884,94.17171717171718,9323,9900,2.2570676003787398
global,120,8.75164863355232,2.595959595959596,257,9900
13,121,0.2233212493525611,94.81818181818183,9387,9900,2.0768835044959935
36,121,0.2111410885748237,94.62626262626263,9368,9900,2.2602916161421387
58,121,0.2546574825831134,93.45454545454545,9252,9900,2.002473255602755
71,121,0.2281076670535887,94.17171717171718,9323,9900,2.217950703815223
global,121,9.038882415463226,2.070707070707071,205,9900
13,122,0.09402566123941931,97.56565656565657,9659,9900,2.0695137066383764
36,122,0.2218605476196366,94.5959595959596,9365,9900,2.2067736990211313
58,122,0.41663162236261847,90.16161616161617,8926,9900,1.9975874774479245
71,122,0.21821313229474154,94.55555555555556,9361,9900,2.22153910097771
global,122,9.04069632482047,2.0505050505050506,203,9900
13,123,0.23284672694374817,94.23232323232324,9329,9900,2.082615639726167
36,123,0.2825453170622238,93.02020202020202,9209,9900,2.1872414572380303
58,123,0.28753677267016786,92.52525252525253,9160,9900,1.9561500011881598
71,123,0.2794475584078317,92.65656565656566,9173,9900,2.2033921749358654
global,123,9.005764329698351,1.8787878787878787,186,9900
13,124,0.18707924808516646,95.45454545454545,9450,9900,2.0462104941756625
36,124,0.1323298034643886,96.77777777777777,9581,9900,2.1481724801031366
58,124,0.1638409920202361,95.83838383838383,9488,9900,2.0756854889833445
71,124,0.09817016319343538,97.33333333333334,9636,9900,2.2021421580425993
global,124,8.892910988547586,1.7777777777777777,176,9900
13,125,0.27232667690575724,93.26262626262626,9233,9900,2.0553623730149186
36,125,0.1193546194846582,97.14141414141415,9617,9900,2.2015150965290613
58,125,0.2944795850310663,93.35353535353535,9242,9900,2.0095785367168792
71,125,0.10707366321725074,97.34343434343434,9637,9900,2.2713252476775105
global,125,9.770190343375157,1.0606060606060608,105,9900
13,126,0.24810010031016186,94.1919191919192,9325,9900,2.054888813324393
36,126,0.1474329750104384,96.1919191919192,9523,9900,2.2026282217089763
58,126,0.17421650742039535,95.72727272727273,9477,9900,2.028389427686193
71,126,0.16444411617336852,95.60606060606061,9465,9900,2.26242302189327
global,126,9.384896721117425,1.3939393939393938,138,9900
13,127,0.09913496661065804,97.51515151515152,9654,9900,2.147436401171503
36,127,0.1373899406375307,96.85858585858585,9589,9900,2.223916713733134
58,127,0.3365211970155889,91.64646464646464,9073,9900,2.017643826828332
71,127,0.2136239504814148,94.73737373737374,9379,9900,2.2335620815170927
global,127,9.333632285378195,1.5656565656565657,155,9900
13,128,0.2285431951224202,94.08080808080808,9314,9900,2.1071210333592263
36,128,0.0802743986527426,97.85858585858585,9688,9900,2.246619015517542
58,128,0.18671282870600922,94.93939393939394,9399,9900,2.0444834475090943
71,128,0.3376965190906717,91.17171717171718,9026,9900,2.1654571556233977
global,128,10.255040166064946,0.6060606060606061,60,9900
13,129,0.13729098572273446,96.23232323232324,9527,9900,2.0953161730296737
36,129,0.2506335447532962,93.66666666666667,9273,9900,2.291036542323788
58,129,0.3353784785848675,91.29292929292929,9038,9900,2.010464590288755
71,129,0.22133109237208512,93.83838383838385,9290,9900,2.217505092335459
global,129,10.264786484843553,0.7171717171717172,71,9900
13,130,0.1437035280074736,96.52525252525253,9556,9900,2.082718555023039
36,130,0.08031374834666047,97.96969696969697,9699,9900,2.2318528886189535
58,130,0.14227599389324286,96.63636363636363,9567,9900,2.050270583740774
71,130,0.23758134508373763,94.24242424242424,9330,9900,2.217301339042327
global,130,10.061565678143742,0.787878787878788,78,9900
13,131,0.200906942468701,94.86868686868686,9392,9900,2.1158523009227435
36,131,0.21968604596576305,94.45454545454545,9351,9900,2.2053116572528326
58,131,0.40482753344256467,90.6060606060606,8970,9900,1.9960140802119961
71,131,0.2794287397885563,93.17171717171718,9224,9900,2.2088123257904835
global,131,9.838228593306107,1.1111111111111112,110,9900
13,132,0.22792790760897627,94.70707070707071,9376,9900,2.166520688445678
36,132,0.17274860388702817,95.71717171717171,9476,9900,2.206864882418706
58,132,0.11089405368674884,97.0909090909091,9612,9900,2.038778467967762
71,132,0.18334046140764698,94.92929292929293,9398,9900,2.275400893552473
global,132,9.765706441860006,1.2525252525252526,124,9900
13,133,0.29257729087213075,92.88888888888889,9196,9900,2.117011143845611
36,133,0.18355324434511588,95.53535353535354,9458,9900,2.215515895895816
58,133,0.4337144638311983,89.7070707070707,8881,9900,1.9979395982091253
71,133,0.22666360675686537,94.04040404040404,9310,9900,2.1723787011808033
global,133,9.739944088097774,1.0707070707070707,106,9900
13,134,0.15344783471088216,95.98989898989899,9503,9900,2.163138071641772
36,134,0.08850726450181971,97.73737373737373,9676,9900,2.223185658886129
58,134,0.22939444239693457,94.4949494949495,9355,9900,2.0480459809505964
71,134,0.14571211484345523,96.14141414141415,9518,9900,2.2527303024580623
global,134,9.658485526653251,1.2626262626262625,125,9900
13,135,0.19330716323370886,95.03030303030303,9408,9900,2.1665465492795932
36,135,0.10875871601429853,97.24242424242424,9627,9900,2.2206582473340277
58,135,0.33538250282557325,91.30303030303031,9039,9900,2.0326030039757494
71,135,0.41660455022195375,89.65656565656566,8876,9900,2.1680227461955375
global,135,9.686315227470013,1.1515151515151514,114,9900
13,136,0.237089522896391,93.95959595959596,9302,9900,2.148762293453678
36,136,0.13855520192420845,96.41414141414143,9545,9900,2.2731136340407003
58,136,0.12996900360692631,96.67676767676767,9571,9900,2.051497503269358
71,136,0.27725791631322916,92.84848484848484,9192,9900,2.2374874391682718
global,136,9.636963303691209,1.4242424242424243,141,9900
13,137,0.1753753353248943,95.72727272727273,9477,9900,2.1340063756974423
36,137,0.2414114073430649,93.68686868686868,9275,9900,2.218374945949821
58,137,0.23278508747466886,94.14141414141413,9320,9900,2.054088780884867
71,137,0.4059616985706368,89.51515151515152,8862,9900,2.2288286422230943
global,137,9.547463301841658,1.4646464646464648,145,9900
13,138,0.2616254256229208,93.73737373737374,9280,9900,2.126547754644415
36,138,0.15540998593123273,96.01010101010101,9505,9900,2.2385993984393715
58,138,0.16162142950778055,95.68686868686869,9473,9900,1.9983173086665524
71,138,0.3025405777343596,92.53535353535354,9161,9900,2.193784242889853
global,138,9.81861217460247,1.0303030303030303,102,9900
13,139,0.10852314363826406,97.3939393939394,9642,9900,2.124708604467951
36,139,0.040586838217997794,98.8989898989899,9791,9900,2.2574679101836717
58,139,0.04476491945127797,98.9090909090909,9792,9900,2.0798797082962914
71,139,0.26451521167851455,93.71717171717172,9278,9900,2.2208125239310443
global,139,9.395604960123698,1.4343434343434345,142,9900
13,140,0.12273092105232104,96.9090909090909,9594,9900,2.1115583634798236
36,140,0.2406176799595958,93.97979797979798,9304,9900,2.21666910080549
58,140,0.07508704492201408,97.91919191919192,9694,9900,2.0868737337806063
71,140,0.2657809071588998,93.22222222222221,9229,9900,2.252805973487488
global,140,9.55375432486486,1.3232323232323233,131,9900
13,141,0.15825950907938408,96.2929292929293,9533,9900,2.108004202301064
36,141,0.1576962182136497,96.11111111111111,9515,9900,2.228401682663082
58,141,0.31507266373345344,92.4949494949495,9157,9900,1.9673821071993487
71,141,0.16713748710023033,95.81818181818181,9486,9900,2.2265014640071707
global,141,9.439517538667928,1.3636363636363635,135,9900
13,142,0.040571241226762235,98.93939393939394,9795,9900,2.1594437981561407
36,142,0.16821877576787062,95.70707070707071,9475,9900,2.2117730708375856
58,142,0.10722093258241211,96.96969696969697,9600,9900,2.0327559537301907
71,142,0.26281756820100727,93.33333333333333,9240,9900,2.2719672518841536
global,142,9.32311005563447,1.7575757575757573,174,9900
13,143,0.16710544384489157,95.62626262626263,9467,9900,2.151247053216382
36,143,0.11863152686092589,97.05050505050505,9608,9900,2.2251868565995636
58,143,0.3017587971205663,92.13131313131314,9121,9900,2.0416202799399694
71,143,0.5016734149720934,88.31313131313131,8743,9900,2.22071998073116
global,143,8.644063070277975,2.3535353535353534,233,9900
13,144,0.2244922399520874,94.38383838383838,9344,9900,2.093304600953781
36,144,0.1970512307773937,94.97979797979798,9403,9900,2.2538492337689298
58,144,0.30831514826928724,92.62626262626263,9170,9900,2.043575627065555
71,144,0.3184176721024995,92.43434343434343,9151,9900,2.220309179788103
global,144,8.358218266650884,2.868686868686869,284,9900
13,145,0.07211485121512051,98.07070707070707,9709,9900,2.188725155657246
36,145,0.37080552328716626,91.7070707070707,9079,9900,2.2414764446490407
58,145,0.16678063697887188,95.5050505050505,9455,9900,2.043506325476974
71,145,0.17422629761575448,95.33333333333334,9438,9900,2.2948492550012802
global,145,7.394330237802833,5.363636363636363,531,9900
13,146,0.32181155840555825,92.13131313131314,9121,9900,2.0087832467936595
36,146,0.2617563154902121,93.75757575757576,9282,9900,2.144772153014951
58,146,0.14294194671541754,96.15151515151516,9519,9900,2.0203126321720277
71,146,0.180191942826666,95.22222222222221,9427,9900,2.1563614526223263
global,146,7.688217576152146,3.727272727272727,369,9900
13,147,0.21304637749086727,94.86868686868686,9392,9900,2.0574905363771405
36,147,0.17751001113592976,95.56565656565657,9461,9900,2.1733404471080098
58,147,0.10116977691349358,97.41414141414141,9644,9900,2.0293567931330974
71,147,0.12756472626569296,96.75757575757575,9579,9900,2.1496275778846656
global,147,7.83969371757122,2.555555555555556,253,9900
13,148,0.2430334681633747,94.08080808080808,9314,9900,2.0212356193186607
36,148,0.16069601033071074,95.82828282828282,9487,9900,2.1655755107558923
58,148,0.07496058353269944,97.97979797979798,9700,9900,2.0177886941635967
71,148,0.2986167861235262,92.9090909090909,9198,9900,2.1774601100767246
global,148,8.512214139687895,1.7373737373737375,172,9900
13,149,0.20942492757180725,94.73737373737374,9379,9900,2.034637677979019
36,149,0.3460319278818188,91.77777777777779,9086,9900,2.2087180924067367
58,149,0.19890604471016413,94.95959595959596,9401,9900,2.007384970897889
71,149,0.24185550899216623,93.68686868686868,9275,9900,2.2480451781053543
global,149,8.283148332075639,2.404040404040404,238,9900
13,150,0.17752991022184642,95.69696969696969,9474,9900,1.9768555917670576
36,150,0.2608958371239479,93.95959595959596,9302,9900,2.2229475691940515
58,150,0.2129204944468508,94.66666666666667,9372,9900,1.986419285545645
71,150,0.15238322697203568,96.0,9504,9900,2.200155434752907
global,150,9.0665132002397,1.4747474747474747,146,9900
13,151,0.05008487451407644,98.72727272727273,9774,9900,2.0772138620250122
36,151,0.17069532067787768,95.70707070707071,9475,9900,2.1840088369588964
58,151,0.22767900613221256,94.15151515151516,9321,9900,2.002198679681285
71,151,0.20203517401459242,94.76767676767676,9382,9900,2.129312514991405
global,151,8.647246864395912,1.9292929292929293,191,9900
13,152,0.15571003218190838,96.27272727272728,9531,9900,2.010957384937439
36,152,0.11052839901862722,97.32323232323232,9635,9900,2.171086559304337
58,152,0.2087405701297702,94.87878787878788,9393,9900,1.9458285340516115
71,152,0.26914207512682137,93.16161616161615,9223,9900,2.1801175476020336
global,152,8.697612199879655,1.7575757575757573,174,9900
13,153,0.1404965147345957,96.37373737373738,9541,9900,1.9965075159196515
36,153,0.2918287696742048,92.57575757575758,9165,9900,2.1906140641444223
58,153,0.11467532303372417,97.0909090909091,9612,9900,2.041542386794268
71,153,0.07628725531765006,98.04040404040404,9706,9900,2.2079320099079087
global,153,8.56718438350793,2.101010101010101,208,9900
13,154,0.3938039300899313,90.7979797979798,8989,9900,2.0035820116813183
