local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,71,1,0.006237543188035488,89.46872645064055,4749,5308
36,71,71,1,0.0051170228980481625,91.76042928855807,5301,5777
58,71,71,1,0.007144013419747353,89.38122194026937,4579,5123
71,71,71,1,0.006151098757982254,89.73287297837544,4938,5503
85,141,71,1,0.00579181220382452,88.7577371527278,6166,6947
85,142,71,2,0.005772423930466175,88.44105369224125,6144,6947
4,141,71,1,0.0057569206692278385,88.77855014895731,3576,4028
4,142,71,2,0.004281484056264162,91.6583912611718,3692,4028
97,141,71,1,0.006615537218749523,86.8454391891892,4113,4736
97,142,71,2,0.005294670816510916,89.69594594594594,4248,4736
76,141,71,1,0.006429275032132864,87.06744127304876,3447,3959
76,142,71,2,0.004893279634416103,90.37635766607728,3578,3959
38,141,71,1,0.006499055773019791,87.77866880513233,5473,6235
38,142,71,2,0.006419170647859573,87.13712910986368,5433,6235
94,141,71,1,0.006864786613732576,86.8874425727412,4539,5224
94,142,71,2,0.0049696797505021095,90.08422664624808,4706,5224
86,141,71,1,0.005783348809927702,88.03766861796895,3459,3929
86,142,71,2,0.0046483175829052925,90.7864596589463,3567,3929
10,141,71,1,0.005075768101960421,90.13417521704814,4568,5068
10,142,71,2,0.004021606408059597,92.71902131018153,4699,5068
29,141,71,1,0.0047234739176929,90.74387151310228,4294,4732
29,142,71,2,0.003556830808520317,93.15300084530854,4408,4732
34,141,71,1,0.005081249866634607,90.18529830991652,4429,4911
34,142,71,2,0.00442555733025074,91.08124618204032,4473,4911
7,141,71,1,0.006940098013728857,88.0262887656603,4286,4869
7,142,71,2,0.009504790417850018,82.13185459026494,3999,4869
18,141,71,1,0.006078426260501146,88.42080489526948,3757,4249
18,142,71,2,0.004912082571536303,90.79783478465522,3858,4249
6,141,71,1,0.006158262025564909,89.65307364576994,4419,4929
6,142,71,2,0.005897999741137028,90.50517346317712,4461,4929
22,141,71,1,0.005165052134543657,89.92275280898876,5122,5696
22,142,71,2,0.005145672243088484,90.18609550561798,5137,5696
69,141,71,1,0.005427845753729343,89.68835930339138,3914,4364
69,142,71,2,0.005503549240529537,89.25297891842347,3895,4364
81,141,71,1,0.005181310698390007,89.7914597815293,4521,5035
81,142,71,2,0.004190882667899132,92.214498510427,4643,5035
13,72,72,1,0.00506233237683773,91.67294649585531,4866,5308
36,72,72,1,0.004415162373334169,92.93751081876407,5369,5777
58,72,72,1,0.006510152947157621,89.86921725551434,4604,5123
71,72,72,1,0.005031723063439131,91.69543885153553,5046,5503
47,143,72,1,0.006724441424012184,87.66347843060707,4491,5123
47,144,72,2,0.009372223168611526,82.17841108725356,4210,5123
10,143,72,1,0.005050630774348974,89.71981057616418,4547,5068
10,144,72,2,0.004712678026407957,91.37726913970008,4631,5068
95,143,72,1,0.006636822130531073,86.42885611797529,4337,5018
95,144,72,2,0.005606156308203936,89.23874053407732,4478,5018
98,143,72,1,0.006381366867572069,90.1946647440519,3753,4161
98,144,72,2,0.005619907286018133,90.26676279740447,3756,4161
64,143,72,1,0.006347252056002617,87.88312219043726,4301,4894
64,144,72,2,0.005890087690204382,88.61871679607682,4337,4894
57,143,72,1,0.005508161149919033,89.14447134786117,4418,4956
57,144,72,2,0.004345826804637909,91.70702179176754,4545,4956
27,143,72,1,0.0057027339935302734,89.20863309352518,4092,4587
27,144,72,2,0.0048262677155435085,91.19250054501853,4183,4587
85,143,72,1,0.005595193710178137,89.23276234345761,6199,6947
85,144,72,2,0.005761697888374329,88.84410536922412,6172,6947
93,143,72,1,0.005689975805580616,88.94164193867458,4496,5055
93,144,72,2,0.00479633454233408,91.07814045499505,4604,5055
6,143,72,1,0.005986284930258989,89.79509028200447,4426,4929
6,144,72,2,0.006209496408700943,89.14587137350375,4394,4929
74,143,72,1,0.005972487851977348,87.92995622263915,4218,4797
74,144,72,2,0.00536020752042532,89.0556597873671,4272,4797
54,143,72,1,0.006823964882642031,86.32418069087689,4873,5645
54,144,72,2,0.007060505915433168,86.37732506643047,4876,5645
88,143,72,1,0.0049381377175450325,90.11562849682953,4832,5362
88,144,72,2,0.004601337946951389,91.2905632226781,4895,5362
45,143,72,1,0.006472176872193813,87.08325742393879,4780,5489
45,144,72,2,0.005405121017247438,89.01439242120604,4886,5489
51,143,72,1,0.0053029172122478485,89.60564751703993,3681,4108
51,144,72,2,0.004126403946429491,93.0379746835443,3822,4108
52,143,72,1,0.005335765890777111,90.19370460048425,3725,4130
52,144,72,2,0.004100400488823652,92.13075060532687,3805,4130
13,73,73,1,0.004863339941948652,92.12509419743783,4890,5308
36,73,73,1,0.0040985639207065105,93.45681149385494,5399,5777
58,73,73,1,0.005944690201431513,91.33320320124926,4679,5123
71,73,73,1,0.005164401140064001,91.04125022714882,5010,5503
31,145,73,1,0.005139037501066923,90.12563367864227,4089,4537
31,146,73,2,0.004314049147069454,91.95503636764381,4172,4537
47,145,73,1,0.005945682525634766,88.6980284989264,4544,5123
47,146,73,2,0.006976396311074495,87.1559633027523,4465,5123
14,145,73,1,0.004187779501080513,91.75405147759771,3850,4196
14,146,73,2,0.003191774245351553,94.30409914204004,3957,4196
73,145,73,1,0.005344809498637915,89.6199782844734,4127,4605
73,146,73,2,0.004222546704113483,91.81324647122693,4228,4605
99,145,73,1,0.005830374080687761,89.0950319521748,4322,4851
99,146,73,2,0.004528895951807499,90.95031952174809,4412,4851
60,145,73,1,0.0058734421618282795,88.61278648974668,3673,4145
60,146,73,2,0.0043625980615615845,91.62846803377563,3798,4145
