model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.44149833178279374,89.29292929292929,8840,9900,2.295586672327145
36,71,0.727691268342914,83.94949494949495,8311,9900,2.251661746652434
58,71,0.43037523120340676,89.66666666666666,8877,9900,2.1782338754159345
71,71,0.6076333289676242,85.77777777777777,8492,9900,2.303273740440089
global,71,9.89020226372613,0.595959595959596,59,9900
13,72,0.18735836108525594,94.98989898989899,9404,9900,2.1617646394800585
36,72,0.417507026508601,89.72727272727272,8883,9900,2.2128455888924474
58,72,0.2120480668604976,94.67676767676768,9373,9900,2.2063209673568656
71,72,0.18510115158678306,94.81818181818183,9387,9900,2.351374621822754
global,72,9.521188483960701,0.6969696969696969,69,9900
13,73,0.21282611312288227,94.33333333333334,9339,9900,2.1058070772640294
36,73,0.08561857429568213,97.6161616161616,9664,9900,2.203215035837543
58,73,0.20588329733020128,94.39393939393939,9345,9900,2.0861911119454764
71,73,0.1767146406540967,95.3030303030303,9435,9900,2.239980215938938
global,73,9.501833798186947,0.4949494949494949,49,9900
13,74,0.6009179628256596,86.56565656565657,8570,9900,2.1064717976864165
36,74,0.10009645442167918,97.2929292929293,9632,9900,2.1718126466431538
58,74,0.1827450013040292,95.17171717171718,9422,9900,2.091868109963829
71,74,0.32936045244486645,91.55555555555556,9064,9900,2.2588136558661693
global,74,9.53162181199199,0.37373737373737376,37,9900
13,75,0.16798759096198612,95.79797979797979,9484,9900,2.1308910391996028
36,75,0.10459918674495484,97.25252525252526,9628,9900,2.167495153437105
58,75,0.1710660355620914,95.44444444444444,9449,9900,2.107736021426034
71,75,0.21298793684352527,94.32323232323232,9338,9900,2.2887603247850796
global,75,9.623572051693694,0.4242424242424243,42,9900
13,76,0.2808429789783979,92.92929292929293,9200,9900,2.1690942540528497
36,76,0.23473625975425796,94.02020202020202,9308,9900,2.17657532917522
58,76,0.18160147979403987,95.22222222222221,9427,9900,2.0689082151457936
71,76,0.14642112808396118,96.3030303030303,9534,9900,2.281644917624311
global,76,9.307250397036775,0.8585858585858586,85,9900
13,77,0.2205417242194667,94.65656565656566,9371,9900,2.11587348504248
36,77,0.17482699813565822,95.60606060606061,9465,9900,2.158847626299244
58,77,0.15184402845122597,96.1919191919192,9523,9900,2.0949184516567216
71,77,0.17928956830140316,95.43434343434343,9448,9900,2.2176743169863116
global,77,9.480010690400094,0.6363636363636364,63,9900
13,78,0.2745825659626662,93.17171717171718,9224,9900,2.0903105312525767
36,78,0.24500590998717028,94.16161616161615,9322,9900,2.1679322385720545
58,78,0.2847001731275308,93.0,9207,9900,2.0537562127231235
71,78,0.11353901204135683,96.9090909090909,9594,9900,2.243704359180106
global,78,9.515664509474629,0.8181818181818182,81,9900
13,79,0.38012945488245803,90.4949494949495,8959,9900,2.0925121918645555
36,79,0.21461299785459884,94.76767676767676,9382,9900,2.1812858600455978
58,79,0.1798143676134071,95.5050505050505,9455,9900,2.0653936721150736
71,79,0.2773062408933736,92.81818181818183,9189,9900,2.26072721208593
global,79,9.557767919675268,0.9090909090909091,90,9900
13,80,0.12054954728845393,96.8080808080808,9584,9900,2.1073172245433716
36,80,0.11867551927012626,97.05050505050505,9608,9900,2.187624682551599
58,80,0.3246378188663059,92.04040404040404,9112,9900,2.012750749782375
71,80,0.27530094657281434,93.01010101010101,9208,9900,2.2730251082423605
global,80,10.11369245432844,0.5151515151515151,51,9900
13,81,0.19595156261415192,95.44444444444444,9449,9900,2.0775052630820325
36,81,0.229621295399136,94.37373737373737,9343,9900,2.160677358949063
58,81,0.19004914834643855,95.15151515151516,9420,9900,2.060899055359538
71,81,0.23148454194117074,94.17171717171718,9323,9900,2.2810335448531576
global,81,10.106497734917534,0.45454545454545453,45,9900
13,82,0.1711614747179879,95.65656565656566,9470,9900,2.0751567091997694
36,82,0.3137494327082778,92.64646464646464,9172,9900,2.182495823841972
58,82,0.18237890137867493,95.36363636363636,9441,9900,2.013778195316972
71,82,0.20256207292730158,94.66666666666667,9372,9900,2.2488292191161356
global,82,10.259009889544863,0.6262626262626263,62,9900
13,83,0.16672038658700808,95.91919191919192,9496,9900,2.111453805124113
36,83,0.06957576552725801,98.3030303030303,9732,9900,2.294684682722517
58,83,0.15319122427039678,96.15151515151516,9519,9900,2.0679435564155884
71,83,0.09582870181687553,97.63636363636363,9666,9900,2.268483640729921
global,83,10.39382886790266,0.4242424242424243,42,9900
13,84,0.2760391172736582,93.52525252525253,9259,9900,2.1239064712765647
36,84,0.2638455608396819,93.85858585858587,9292,9900,2.2141538484044636
58,84,0.3881143089737555,90.2121212121212,8931,9900,2.0489001556913267
71,84,0.3247399676448167,91.8080808080808,9089,9900,2.2956597882799166
global,84,10.699740751632536,0.45454545454545453,45,9900
13,85,0.126567629527564,96.67676767676767,9571,9900,2.1753078199023066
36,85,0.057950280382758894,98.44444444444444,9746,9900,2.276472864107826
58,85,0.2719622897620153,93.06060606060606,9213,9900,2.1089021505969017
71,85,0.23240204964021238,93.85858585858587,9292,9900,2.3168037163609787
global,85,10.399745979694405,0.7474747474747475,74,9900
13,86,0.14518710711086638,96.11111111111111,9515,9900,2.1491973088261638
36,86,0.03138436735729978,99.1010101010101,9811,9900,2.3054706859160374
58,86,0.1490919209203937,96.34343434343434,9538,9900,2.156714900664954
71,86,0.09261654973669786,97.6161616161616,9664,9900,2.3926391095544135
global,86,10.482732300421205,0.5353535353535354,53,9900
13,87,0.19548480731971335,95.46464646464646,9451,9900,2.2194592054330036
36,87,0.17299003150728015,95.55555555555556,9460,9900,2.2512709948436065
58,87,0.10176155475353954,97.2929292929293,9632,9900,2.077935575872555
71,87,0.1348341659102777,96.75757575757575,9579,9900,2.2959372753653593
global,87,10.085385896316682,1.121212121212121,111,9900
13,88,0.2016735256380505,94.98989898989899,9404,9900,2.1605864332761
36,88,0.12614005065325534,96.94949494949495,9598,9900,2.210010347644177
58,88,0.06100978773802218,98.48484848484848,9750,9900,2.1874315523610446
71,88,0.13971260610478695,96.44444444444444,9548,9900,2.307007736980162
global,88,9.831235185102983,1.2626262626262625,125,9900
13,89,0.23303309917449952,93.94949494949495,9301,9900,2.115289830038304
36,89,0.10843190211388799,97.07070707070707,9610,9900,2.2747400491616103
58,89,0.3745009566316701,91.24242424242425,9033,9900,2.0374485219993566
71,89,0.4497982010696874,88.84848484848484,8796,9900,2.343384676118049
global,89,9.537196128151633,1.4141414141414141,140,9900
13,90,0.1666075341659363,95.69696969696969,9474,9900,2.1544550183129463
36,90,0.1442374492459225,96.5050505050505,9554,9900,2.256595904181355
58,90,0.149883896076318,95.82828282828282,9487,9900,2.1125085232353946
71,90,0.270906923371132,93.36363636363636,9243,9900,2.294651849971874
global,90,9.880643304381708,1.2121212121212122,120,9900
13,91,0.2758384867388793,93.18181818181817,9225,9900,2.1118755072112996
36,91,0.19364102798278884,94.93939393939394,9399,9900,2.2720042951435806
58,91,0.16140568009530656,95.62626262626263,9467,9900,2.076846654551023
71,91,0.29179031538240835,92.54545454545455,9162,9900,2.291985217987113
global,91,9.651085365372476,1.5353535353535352,152,9900
13,92,0.08023965123100112,97.84848484848484,9687,9900,2.1917367505760548
36,92,0.20102793080638154,95.4949494949495,9454,9900,2.249189018749965
58,92,0.15538149412382732,96.15151515151516,9519,9900,2.0833377710930927
71,92,0.092747662849348,97.6161616161616,9664,9900,2.3342373890384436
global,92,9.815710957845052,1.0404040404040404,103,9900
13,93,0.11500995279562594,97.01010101010101,9604,9900,2.1449872419782623
36,93,0.1067223542537352,97.13131313131314,9616,9900,2.271746553885431
58,93,0.2105295671718289,94.67676767676768,9373,9900,2.0518376417939286
71,93,0.24591795894232663,93.8080808080808,9287,9900,2.287889720466517
global,93,9.916115759647253,1.0,99,9900
13,94,0.1323598623697204,96.28282828282828,9532,9900,2.1658448959497925
36,94,0.11693025517343271,96.81818181818181,9585,9900,2.2002192604735864
58,94,0.12910737367516215,96.67676767676767,9571,9900,2.0301854792078906
71,94,0.14617862668302323,96.08080808080808,9512,9900,2.2975337323025564
global,94,9.880861594460228,0.9696969696969697,96,9900
13,95,0.25629187610414295,93.53535353535354,9260,9900,2.1361116596425704
36,95,0.3134921551473213,92.39393939393939,9147,9900,2.1733396791977864
58,95,0.10494948464135329,97.5050505050505,9653,9900,2.0368133651711426
71,95,0.1405930764024908,96.4040404040404,9544,9900,2.292122107823148
global,95,8.53906660600142,2.727272727272727,270,9900
13,96,0.28575490701078166,92.43434343434343,9151,9900,2.0574763991716147
36,96,0.2479969523290191,93.89898989898991,9296,9900,2.13809399744844
58,96,0.15019207198812504,95.95959595959596,9500,9900,2.0335603925949215
71,96,0.14465319641912827,96.1919191919192,9523,9900,2.270106021236949
global,96,8.733015038076074,2.525252525252525,250,9900
13,97,0.34586968657946343,90.92929292929293,9002,9900,2.0346948609521425
36,97,0.1991301815076308,94.66666666666667,9372,9900,2.2093843322297824
58,97,0.19442948842289473,94.96969696969697,9402,9900,2.031896634979668
71,97,0.14269633734768086,96.23232323232324,9527,9900,2.284578586174319
global,97,8.828871484621606,2.212121212121212,219,9900
13,98,0.26468327306737804,93.07070707070707,9214,9900,2.068588633164665
