model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.43350026275172376,89.41414141414141,8852,9900,2.2934310940856917
36,71,0.7208856100987906,84.07070707070707,8323,9900,2.2509484940969644
58,71,0.42170514443908075,89.8989898989899,8900,9900,2.1764731274485367
71,71,0.6093808526703806,85.66666666666667,8481,9900,2.3039157415785008
global,71,9.726914487896543,0.6868686868686869,68,9900
13,72,0.19413206755512893,94.9090909090909,9396,9900,2.176501389499311
36,72,0.4717028658317797,88.25252525252525,8737,9900,2.209801911327051
58,72,0.1805351722240448,95.47474747474747,9452,9900,2.2155589407258662
71,72,0.23132310024415603,93.86868686868686,9293,9900,2.336728781701239
global,72,9.433870476616754,0.7777777777777778,77,9900
13,73,0.20485690523879696,94.68686868686869,9374,9900,2.1294801271025876
36,73,0.07319843434098393,97.87878787878788,9690,9900,2.1979488954998483
58,73,0.19250169752824187,94.93939393939394,9399,9900,2.105428550209054
71,73,0.16156598233514363,95.60606060606061,9465,9900,2.2578378431752397
global,73,9.305706259987572,0.7575757575757576,75,9900
13,74,0.49335087961620755,88.62626262626263,8774,9900,2.144853077905235
36,74,0.0971678796858348,97.37373737373738,9640,9900,2.1480129862913127
58,74,0.1499653559742552,96.08080808080808,9512,9900,2.0815848324615276
71,74,0.3206212218602498,91.6969696969697,9078,9900,2.2697090959053323
global,74,9.427155055807095,0.7979797979797979,79,9900
13,75,0.14302807135112358,96.34343434343434,9538,9900,2.1436839279803017
36,75,0.09757103685929318,97.46464646464646,9649,9900,2.1300015772782337
58,75,0.18092762864599324,95.37373737373738,9442,9900,2.0819051679328195
71,75,0.22227474908636075,94.18181818181817,9324,9900,2.288005702084992
global,75,9.599512366092567,0.7070707070707071,70,9900
13,76,0.2337494933003127,93.95959595959596,9302,9900,2.160285821653652
36,76,0.215656754705641,94.58585858585859,9364,9900,2.147675757182518
58,76,0.14155753172407246,96.25252525252526,9529,9900,2.0449281708803513
71,76,0.17309085195714777,95.4949494949495,9454,9900,2.2331574864217205
global,76,9.576938655352352,0.7171717171717172,71,9900
13,77,0.2724117835483166,93.4040404040404,9247,9900,2.1213274242183755
36,77,0.1715591174966157,95.64646464646465,9469,9900,2.179002223426416
58,77,0.19537654083786588,95.14141414141413,9419,9900,2.108321428328163
71,77,0.18323945997941374,95.46464646464646,9451,9900,2.207107947713226
global,77,9.664316982693142,0.6060606060606061,60,9900
13,78,0.2794554977705984,93.1919191919192,9226,9900,2.112993315932123
36,78,0.2510829274100487,93.94949494949495,9301,9900,2.204780768051204
58,78,0.3604752504464352,91.1919191919192,9028,9900,2.0583792471558953
71,78,0.15838140074652854,95.62626262626263,9467,9900,2.2260659182745828
global,78,9.656483625932173,0.595959595959596,59,9900
13,79,0.34711520064960827,91.23232323232322,9032,9900,2.0950632104919964
36,79,0.1732017985558269,95.66666666666667,9471,9900,2.169365180544774
58,79,0.17258200208948116,95.74747474747475,9479,9900,2.0664469781622534
71,79,0.302723423736264,92.03030303030303,9111,9900,2.2265985854052284
global,79,9.392468798088306,0.5353535353535354,53,9900
13,80,0.10984673727491889,97.12121212121212,9615,9900,2.096422567890453
36,80,0.10923508153569819,97.32323232323232,9635,9900,2.1839374415063006
58,80,0.39625128110249835,90.6969696969697,8979,9900,2.040887242710208
71,80,0.3226432390405674,91.67676767676768,9076,9900,2.2464025135941856
