model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.43702118632769343,89.29292929292929,8840,9900,2.2929801875646385
36,71,0.7141756417052915,84.2020202020202,8336,9900,2.249095205005875
58,71,0.4331375012734924,89.61616161616162,8872,9900,2.1769426899674764
71,71,0.5986724091539479,85.95959595959596,8510,9900,2.3037976632281976
global,71,10.040171980424361,0.4444444444444444,44,9900
13,72,0.18265819949333115,95.07070707070707,9412,9900,2.155361600661976
36,72,0.4077779015146121,89.82828282828282,8893,9900,2.2056464517900847
58,72,0.19057136151525708,95.21212121212122,9426,9900,2.2067916334941247
71,72,0.16347605151359482,95.41414141414141,9446,9900,2.355681199445636
global,72,9.662860175238714,0.47474747474747475,47,9900
13,73,0.19690461435703316,94.73737373737374,9379,9900,2.1177065730302598
36,73,0.07267152436453887,97.91919191919192,9694,9900,2.209880670631375
58,73,0.17800787788448913,95.12121212121212,9417,9900,2.0907711645102176
71,73,0.16317796916672678,95.63636363636364,9468,9900,2.252944291443239
global,73,9.732652991709083,0.4242424242424243,42,9900
13,74,0.5468248031837771,87.58585858585859,8671,9900,2.1203646873399196
36,74,0.09578180968234636,97.38383838383838,9641,9900,2.152266983906371
58,74,0.15588416787711057,95.78787878787878,9483,9900,2.092895561211586
71,74,0.27384657922417227,92.85858585858587,9193,9900,2.274339529726877
global,74,9.839931332366636,0.41414141414141414,41,9900
13,75,0.15420376840263905,96.0,9504,9900,2.1252459215466764
36,75,0.13171976587086012,96.56565656565657,9560,9900,2.1418366727135303
58,75,0.1622950348047295,95.76767676767676,9481,9900,2.1017929007574843
71,75,0.19448844887391487,94.78787878787878,9384,9900,2.3017056070394952
global,75,9.904658104482323,0.3838383838383838,38,9900
13,76,0.2662892622417874,93.42424242424242,9249,9900,2.1624223022614872
36,76,0.2120300919841034,94.57575757575758,9363,9900,2.1757824553618184
58,76,0.18500806170280534,94.98989898989899,9404,9900,2.0660867426001257
71,76,0.12635173091382693,96.72727272727273,9576,9900,2.2955642385565787
global,76,9.868667787494081,0.5151515151515151,51,9900
13,77,0.22511539266567038,94.62626262626263,9368,9900,2.1117112397043774
36,77,0.16145327104763552,96.0,9504,9900,2.1612136763636127
58,77,0.15095442323371616,96.07070707070707,9511,9900,2.080003735282185
71,77,0.167864187064797,95.69696969696969,9474,9900,2.235358388614523
global,77,10.422303645586727,0.33333333333333337,33,9900
13,78,0.24132923941419582,93.93939393939394,9300,9900,2.093486940170526
36,78,0.2414775846702884,94.31313131313132,9337,9900,2.182317097833591
58,78,0.28647880008726406,92.72727272727272,9180,9900,2.0484907456147767
71,78,0.11268706391556095,96.83838383838383,9587,9900,2.2664611325856088
global,78,10.162311191751499,0.4444444444444444,44,9900
13,79,0.36074282747326475,91.06060606060606,9015,9900,2.107946859026512
36,79,0.23289237826761575,94.36363636363636,9342,9900,2.1856055639601073
58,79,0.16538381755954087,95.8989898989899,9494,9900,2.0513524595122536
71,79,0.3437912738202798,91.0909090909091,9018,9900,2.2307578732886952
global,79,9.981111391626223,0.4646464646464647,46,9900
13,80,0.12711412205238534,96.65656565656565,9569,9900,2.136183760650084
36,80,0.08755695661661601,97.77777777777777,9680,9900,2.1882689078329203
58,80,0.42867472393344147,89.84848484848484,8895,9900,2.0132493797802464
71,80,0.2927028533184167,92.33333333333333,9141,9900,2.2833303084898726
global,80,9.816943729285038,0.4949494949494949,49,9900
