model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.5618470594136402,86.77777777777777,8591,9900,2.281939572141862
36,71,0.5799057212020412,86.52525252525253,8566,9900,2.1737316072463493
58,71,0.474586888515588,88.35353535353535,8747,9900,2.2640164683251878
71,71,0.5428743661052049,86.68686868686869,8582,9900,2.305647310731712
global,71,8.848990607984138,1.3838383838383839,137,9900
13,72,0.2209223444052417,94.34343434343434,9340,9900,2.0682919412918577
36,72,0.22769742945830027,94.28282828282828,9334,9900,1.9880331967650389
58,72,0.11606652363984271,96.8989898989899,9593,9900,2.149139289676657
71,72,0.2983307173757842,92.47474747474747,9155,9900,2.1037709710746966
global,72,7.503665808475379,3.373737373737374,334,9900
13,73,0.30231252306639544,92.38383838383838,9146,9900,1.980037785275517
36,73,0.3107708206321254,91.9090909090909,9099,9900,1.9571140294641909
58,73,0.2868493842356133,92.98989898989899,9206,9900,1.9673136360869776
71,73,0.11121065993802716,97.20202020202021,9623,9900,2.0822110268450076
global,73,6.444938237354009,6.5353535353535355,647,9900
13,74,0.11286347088187632,97.22222222222221,9625,9900,1.9531062621171476
36,74,0.1370068894462152,96.37373737373738,9541,9900,1.9368773044253658
58,74,0.16047562899011555,95.5959595959596,9464,9900,2.064991804018913
71,74,0.20128863300940003,94.78787878787878,9384,9900,2.007706813776715
global,74,5.564609911369555,11.191919191919192,1108,9900
13,75,0.21642634749412537,94.72727272727272,9378,9900,1.8773321906220868
36,75,0.2100370499702415,94.94949494949495,9400,9900,1.8255697797960342
58,75,0.1680397107083388,95.88888888888889,9493,9900,1.990396330198971
71,75,0.10189904362264306,97.18181818181819,9621,9900,1.9386575993864135
global,75,4.715144779706242,17.67676767676768,1750,9900
13,76,0.23242398667817163,94.47474747474747,9353,9900,1.8392353712326917
36,76,0.10557789796079048,97.42424242424242,9645,9900,1.7814115484496982
58,76,0.13981094087314125,96.42424242424242,9546,9900,1.931478495490719
71,76,0.13967500133947894,96.35353535353536,9539,9900,1.9646909741564664
global,76,4.01263185289171,25.454545454545453,2520,9900
13,77,0.09948044722956238,97.36363636363636,9639,9900,1.847228760894956
36,77,0.1939462562883743,95.08080808080808,9413,9900,1.7293548098627378
58,77,0.20042104612396222,95.01010101010101,9406,9900,1.8521708845021128
71,77,0.2166784045431349,94.3030303030303,9336,9900,1.8773693373480609
global,77,3.4938045247395833,32.6060606060606,3228,9900
13,78,0.19386183237788654,95.43434343434343,9448,9900,1.8143753347156728
36,78,0.19350981675013149,95.07070707070707,9412,9900,1.7045524984271998
58,78,0.19643416729238297,94.85858585858585,9391,9900,1.8373790519509292
71,78,0.13365389192947233,96.56565656565657,9560,9900,1.8697282431497395
global,78,2.9319421009102253,40.484848484848484,4008,9900
13,79,0.18374605481522252,95.25252525252526,9430,9900,1.7838796646263535
36,79,0.2017609446698969,95.39393939393939,9444,9900,1.7659354148019426
58,79,0.36450936799097544,90.5050505050505,8960,9900,1.820849359937912
71,79,0.3874587817625566,89.68686868686868,8879,9900,1.8145938486115016
global,79,2.58818796562426,45.73737373737374,4528,9900
13,80,0.1396558771922131,96.55555555555554,9559,9900,1.7555645619870923
36,80,0.12054792186527541,96.9090909090909,9594,9900,1.6716933820243556
58,80,0.26913556871992167,93.13131313131314,9220,9900,1.7892980961823977
71,80,0.21698093952554645,94.42424242424242,9348,9900,1.8126116751106163
global,80,2.204972995025943,52.37373737373737,5185,9900
13,81,0.09940839707249342,97.5050505050505,9653,9900,1.6694230254765665
36,81,0.1044809269077248,97.35353535353536,9638,9900,1.639930360059825
58,81,0.16587870633963384,95.54545454545455,9459,9900,1.7496527599790535
71,81,0.18512802218547975,95.25252525252526,9430,9900,1.7550847569401253
global,81,1.9096384745896464,57.54545454545455,5697,9900
13,82,0.2327515073737713,94.4040404040404,9346,9900,1.679243871966447
36,82,0.1449276924735368,96.41414141414143,9545,9900,1.5985883684452717
58,82,0.42523653208607376,89.94949494949495,8905,9900,1.6711333581796883
71,82,0.33903810356602526,91.15151515151516,9024,9900,1.7600695551869732
global,82,1.746566646075008,60.78787878787879,6018,9900
13,83,0.1072031182050705,97.36363636363636,9639,9900,1.6220707534523031
36,83,0.13658280051755484,96.53535353535354,9557,9900,1.6001377374252193
58,83,0.45481499623770666,88.6969696969697,8781,9900,1.6813594569769053
71,83,0.050017778104114716,98.70707070707071,9772,9900,1.734508612357625
global,83,1.5368239797727026,64.8080808080808,6416,9900
13,84,0.1504390378311427,96.11111111111111,9515,9900,1.6281704418554999
36,84,0.11755699350827872,97.1010101010101,9613,9900,1.623573410616047
58,84,0.34071176208630954,91.54545454545455,9063,9900,1.6663558988122398
71,84,0.14800906719583454,96.17171717171718,9521,9900,1.7587289413351808
global,84,1.3340522958774759,68.89898989898991,6821,9900
13,85,0.12607338378525743,96.64646464646465,9568,9900,1.6081777767530727
36,85,0.22898113174871965,94.31313131313132,9337,9900,1.5853701925128874
58,85,0.32792318493428857,92.57575757575758,9165,9900,1.654672987516771
71,85,0.14725097975345572,96.14141414141415,9518,9900,1.6991500665222663
global,85,1.1684018256447533,72.1919191919192,7147,9900
13,86,0.15165941893452345,96.17171717171718,9521,9900,1.6161295060679082
