model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.44871408371010213,89.06060606060606,8817,9900,2.2941397645007857
36,71,0.7149243822001448,84.23232323232324,8339,9900,2.2507100574339374
58,71,0.42896283877016317,89.78787878787878,8889,9900,2.177387733412166
71,71,0.6042499469024967,85.86868686868686,8501,9900,2.303558072867811
global,71,9.086090346827651,1.1616161616161615,115,9900
13,72,0.2520232627367732,93.32323232323232,9239,9900,2.109784460945992
36,72,0.5639242841739848,86.23232323232322,8537,9900,2.1662211204580446
58,72,0.22764921169088345,94.4949494949495,9355,9900,2.1658679027765824
71,72,0.25720340080935544,92.91919191919192,9199,9900,2.29358785612273
global,72,8.068972907788826,2.292929292929293,227,9900
13,73,0.2326052663061354,93.68686868686868,9275,9900,2.0178491903309905
36,73,0.08552344067078649,97.67676767676767,9670,9900,2.0954290461432126
58,73,0.2061947747312411,94.5959595959596,9365,9900,1.9894129561992853
71,73,0.15634340857014511,95.95959595959596,9500,9900,2.163760498127188
global,73,7.082822499901357,4.313131313131313,427,9900
13,74,0.5248044257212167,87.94949494949495,8707,9900,1.9696523626874078
36,74,0.07612517501349853,97.86868686868686,9689,9900,2.018796569476039
58,74,0.13687602671860444,96.3939393939394,9543,9900,1.9556624142514027
71,74,0.3258848298198045,91.78787878787878,9087,9900,2.1173272456258574
global,74,6.408454676156092,7.0606060606060606,699,9900
13,75,0.17481189585695364,95.73737373737373,9478,9900,1.9561203837491685
36,75,0.14508156526570368,96.26262626262626,9530,9900,1.9814540360861748
58,75,0.20266993329982566,94.65656565656566,9371,9900,1.919010229201732
71,75,0.26765395529342423,93.25252525252526,9232,9900,2.0806274261872986
global,75,5.729354745884135,10.797979797979798,1069,9900
13,76,0.2791548262220441,92.97979797979798,9205,9900,1.922633509867648
36,76,0.21981695382281988,94.47474747474747,9353,9900,1.952475905324676
58,76,0.24070628958519058,93.87878787878789,9294,9900,1.8675442279036578
71,76,0.11172087281641334,97.04040404040404,9607,9900,2.020152839317278
global,76,5.181804026594065,14.272727272727273,1413,9900
