model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.4464645040396488,89.08080808080808,8819,9900,2.292863625711224
36,71,0.7270660131627863,84.0,8316,9900,2.2508747731527143
58,71,0.426292643017239,89.75757575757576,8886,9900,2.177758241531215
71,71,0.6065339215596517,85.88888888888889,8503,9900,2.303192274335205
global,71,9.07145511203342,1.1616161616161615,115,9900
13,72,0.2512607526297521,93.39393939393939,9246,9900,2.111764077657312
36,72,0.5698907882035381,86.01010101010101,8515,9900,2.16746204400186
58,72,0.23600733735344626,94.22222222222221,9328,9900,2.165328554062823
71,72,0.2800514667202728,92.43434343434343,9151,9900,2.2917562525029207
global,72,8.091106357767124,2.2525252525252526,223,9900
13,73,0.2438253374051566,93.36363636363636,9243,9900,2.015819096645731
36,73,0.08818451677006904,97.60606060606061,9663,9900,2.0937944094374927
58,73,0.20737552734336467,94.62626262626263,9368,9900,1.9881098285517103
71,73,0.146830946875341,96.18181818181817,9522,9900,2.16514180395176
global,73,7.118189231795494,4.232323232323233,419,9900
13,74,0.5307721905997306,87.69696969696969,8682,9900,1.9697600906990904
36,74,0.07650076911304936,97.85858585858585,9688,9900,2.0165651479763094
58,74,0.1384196739094426,96.4040404040404,9544,9900,1.9575007745344206
71,74,0.33275496735717314,91.47474747474747,9056,9900,2.118554268857419
global,74,6.449731204870975,7.02020202020202,695,9900
13,75,0.17552771121564537,95.74747474747475,9479,9900,1.9577982421745526
36,75,0.12851528866724535,96.71717171717171,9575,9900,1.9849493442096624
58,75,0.20465458643556844,94.55555555555556,9361,9900,1.917877878806134
71,75,0.2657660133188421,93.3030303030303,9237,9900,2.084073952320074
global,75,5.759323949332189,10.767676767676768,1066,9900
13,76,0.28572391165627375,92.88888888888889,9196,9900,1.9252171183424454
36,76,0.21141819649272495,94.55555555555556,9361,9900,1.953875710219334
58,76,0.2248803569451727,94.17171717171718,9323,9900,1.8646091551742012
71,76,0.10959233005239506,97.0909090909091,9612,9900,2.015668528478633
global,76,5.181720568724353,14.444444444444443,1430,9900
13,77,0.2740009996626112,93.32323232323232,9239,9900,1.8537288820449018
36,77,0.16148917676523478,96.13131313131314,9517,9900,1.9405806875775042
58,77,0.1478761854135629,96.13131313131314,9517,9900,1.8861452735662265
71,77,0.23233719738444897,94.35353535353535,9341,9900,1.9510845665017904
global,77,4.626056768243963,19.88888888888889,1969,9900
13,78,0.2455478323108018,93.7979797979798,9286,9900,1.834917539983756
36,78,0.2205260033679731,94.64646464646465,9370,9900,1.9225453393994403
58,78,0.4236352689338453,89.60606060606061,8871,9900,1.7827617186686888
71,78,0.13061395244766968,96.6161616161616,9565,9900,1.9534097692791157
global,78,4.127739467428188,25.686868686868685,2543,9900
13,79,0.19995365605209814,94.98989898989899,9404,9900,1.8047982714457047
36,79,0.20480996852571315,95.13131313131314,9418,9900,1.8819672519416966
58,79,0.13750754075218932,96.57575757575756,9561,9900,1.7880028664226726
71,79,0.3259069152793499,91.73737373737374,9082,9900,1.9218138398153983
global,79,3.6808423591382575,31.434343434343436,3112,9900
13,80,0.06473219134778989,98.31313131313131,9733,9900,1.76962077943784
36,80,0.10301715022385723,97.47474747474747,9650,9900,1.8457045459237256
58,80,0.3266846649935751,92.47474747474747,9155,9900,1.7485798795680174
71,80,0.1768352820536103,95.47474747474747,9452,9900,1.9371839696264612
global,80,3.293455391315499,36.92929292929293,3656,9900
13,81,0.16479078761330157,96.01010101010101,9505,9900,1.7749674243355547
36,81,0.15225558198762662,95.93939393939394,9498,9900,1.8304056792519567
