model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.44946927229563394,89.02020202020202,8813,9900,2.292534288256032
36,71,0.7234057039203066,84.01010101010101,8317,9900,2.2506111162812013
58,71,0.42856300435885036,89.67676767676768,8878,9900,2.177834875413623
71,71,0.6073013302774141,85.82828282828284,8497,9900,2.3028791154018067
global,71,9.075058455033735,1.1616161616161615,115,9900
13,72,0.2660004904294255,93.02020202020202,9209,9900,2.110251915523987
36,72,0.5593282139903367,86.43434343434343,8557,9900,2.1668758902645564
58,72,0.22087683599404614,94.64646464646465,9370,9900,2.166035437944776
71,72,0.25901035525582056,92.87878787878789,9195,9900,2.2925264884059082
global,72,8.077824793343591,2.2626262626262625,224,9900
13,73,0.22528797616862287,93.86868686868686,9293,9900,2.0163751433499377
36,73,0.08456871417736767,97.62626262626263,9665,9900,2.096980094265816
58,73,0.2198466217036199,94.31313131313132,9337,9900,1.9894534030317153
71,73,0.1549547735488776,95.94949494949495,9499,9900,2.1620288754633696
global,73,7.090841915246212,4.252525252525253,421,9900
13,74,0.5417682202657064,87.55555555555556,8668,9900,1.9707984560998189
36,74,0.07871182135880143,97.80808080808082,9683,9900,2.020036704230393
58,74,0.14327775657176972,96.25252525252526,9529,9900,1.9577741297975217
71,74,0.34326001935535005,91.14141414141415,9023,9900,2.120998204785801
global,74,6.398542030411537,7.151515151515151,708,9900
13,75,0.17230001885481555,95.83838383838383,9488,9900,1.959655707540472
36,75,0.13586097442140482,96.54545454545455,9558,9900,1.9841294624827817
58,75,0.18591986444863406,95.07070707070707,9412,9900,1.9215278001730207
71,75,0.2779276434460072,93.03030303030303,9210,9900,2.0783537545178534
global,75,5.737571824199022,10.818181818181818,1071,9900
13,76,0.2870919729964902,92.8080808080808,9188,9900,1.923675871890107
36,76,0.21700578592040323,94.44444444444444,9350,9900,1.954812747348775
58,76,0.24060151174815014,93.88888888888889,9295,9900,1.863929747645145
71,76,0.1125103742847539,97.04040404040404,9607,9900,2.018991069749389
global,76,5.1604571733571065,14.717171717171718,1457,9900
13,77,0.2743693880962603,93.3030303030303,9237,9900,1.8541764105494354
36,77,0.1600077792279648,96.1010101010101,9514,9900,1.9374912015653616
58,77,0.150836478050309,96.05050505050505,9509,9900,1.8832010208621373
71,77,0.2427733758904717,94.14141414141413,9320,9900,1.947820249677028
global,77,4.618577666619811,20.01010101010101,1981,9900
13,78,0.22945906943745084,94.21212121212122,9327,9900,1.8370546229365603
36,78,0.23207048760520088,94.39393939393939,9345,9900,1.9235232968566862
58,78,0.41838078450674965,89.68686868686868,8879,9900,1.7821597402926719
71,78,0.145245782871439,96.28282828282828,9532,9900,1.9518859595224083
global,78,4.112327275131688,25.93939393939394,2568,9900
13,79,0.18734257348860153,95.39393939393939,9444,9900,1.805944822197213
36,79,0.20123908029963272,95.24242424242424,9429,9900,1.881295317043826
58,79,0.149742729386898,96.32323232323232,9536,9900,1.7846355054331984
71,79,0.3735991931202436,90.67676767676768,8977,9900,1.9196948579861124
global,79,3.645798526340061,32.01010101010101,3169,9900
13,80,0.06255417880385813,98.33333333333333,9735,9900,1.7729643472011876
36,80,0.10020129299224025,97.5050505050505,9653,9900,1.843833274900386
58,80,0.32471674683118107,92.48484848484848,9156,9900,1.747877605063906
71,80,0.1733648948296152,95.54545454545455,9459,9900,1.9404847320136849
global,80,3.268299543592665,37.09090909090909,3672,9900
13,81,0.15233392123471606,96.3939393939394,9543,9900,1.7746908993292978
36,81,0.14192397076674182,96.0909090909091,9513,9900,1.8289085730367227
58,81,0.06697147570023633,98.1919191919192,9721,9900,1.7102523198161503
71,81,0.16472747401757673,95.88888888888889,9493,9900,1.9065987314890487
global,81,2.870001843385022,42.82828282828282,4240,9900
13,82,0.1704715136686961,95.85858585858585,9490,9900,1.6967867580674083
36,82,0.23518052000590045,94.14141414141413,9320,9900,1.8147343642416096
58,82,0.17932806166585047,95.77777777777777,9482,9900,1.6697492543730175
71,82,0.1445265173279878,96.25252525252526,9529,9900,1.8427159917516656
global,82,2.5650109978878137,48.03030303030303,4755,9900
13,83,0.15596473441581532,96.17171717171718,9521,9900,1.7323879509564302
