model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.4292540679315124,89.52525252525253,8863,9900,2.294601145307424
36,71,0.7372365891813027,83.66666666666667,8283,9900,2.251403053244887
58,71,0.43068483685002185,89.6969696969697,8880,9900,2.175776757281885
71,71,0.6270104926523536,85.45454545454545,8460,9900,2.3049032853827645
global,71,9.072398647732205,1.1717171717171717,116,9900
13,72,0.25816416841564754,93.18181818181817,9225,9900,2.112289675563565
36,72,0.553401786245481,86.46464646464646,8560,9900,2.166705118962957
58,72,0.2260092030269931,94.51515151515152,9357,9900,2.1616244577812935
71,72,0.26357661206312855,92.76767676767676,9184,9900,2.290328264987656
global,72,8.036907512009746,2.3535353535353534,233,9900
13,73,0.23952127916644317,93.44444444444444,9251,9900,2.0174300517042187
36,73,0.09079512645048325,97.53535353535354,9656,9900,2.094940530301633
58,73,0.2230279503446637,94.24242424242424,9330,9900,1.9850418892579482
71,73,0.1585203858758464,95.9090909090909,9495,9900,2.1631039035300734
global,73,7.052174679534604,4.353535353535354,431,9900
13,74,0.5262038054851571,87.91919191919192,8704,9900,1.970237351753403
36,74,0.07913406606011017,97.69696969696969,9672,9900,2.016506032089568
58,74,0.14334766052287035,96.1919191919192,9523,9900,1.9552950591043692
71,74,0.33943303245486633,91.38383838383838,9047,9900,2.119124198885071
global,74,6.388991933495108,7.191919191919192,712,9900
13,75,0.1696928419970503,95.84848484848484,9489,9900,1.9582076810201277
36,75,0.14553180548879835,96.3030303030303,9534,9900,1.9811686044814396
58,75,0.19729870137542185,94.7979797979798,9385,9900,1.9205268535370341
71,75,0.2814380223823316,92.98989898989899,9206,9900,2.079397399983492
global,75,5.768550581498579,10.616161616161616,1051,9900
13,76,0.2758518983619382,93.1010101010101,9217,9900,1.92619149130969
36,76,0.2188416871037146,94.41414141414141,9347,9900,1.952076195453091
58,76,0.2361743087599976,93.95959595959596,9302,9900,1.8649144722193662
71,76,0.11275671462820033,97.05050505050505,9608,9900,2.019394299938238
global,76,5.22162609524197,14.1010101010101,1396,9900
13,77,0.27748056414151434,93.13131313131314,9220,9900,1.8552254286386614
36,77,0.1518309915321644,96.23232323232324,9527,9900,1.9377845432163878
58,77,0.1471178513163268,96.21212121212122,9525,9900,1.8811497607726064
71,77,0.23763643716922914,94.21212121212122,9327,9900,1.9513367057269824
global,77,4.7124749262645995,19.060606060606062,1887,9900
13,78,0.23807152997363698,94.0,9306,9900,1.8387506238364504
36,78,0.2429703357966259,94.14141414141413,9320,9900,1.9216281763386889
58,78,0.43366154020482844,89.41414141414141,8852,9900,1.7830779751400911
71,78,0.12961061023702525,96.68686868686869,9572,9900,1.9551988501531339
