model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.44122010756020597,89.18181818181819,8829,9900,2.294078967543657
36,71,0.7254985242901426,84.03030303030303,8319,9900,2.2499746745061797
58,71,0.43539784108749546,89.58585858585859,8869,9900,2.176270352903283
71,71,0.6025633791721229,85.91919191919192,8506,9900,2.3041467064469487
global,71,9.071076459788312,1.202020202020202,119,9900
13,72,0.26304102257044626,93.05050505050505,9212,9900,2.110960414036442
36,72,0.5452944567709258,86.68686868686869,8582,9900,2.167491743518631
58,72,0.22774337141200748,94.45454545454545,9351,9900,2.1656703002947744
71,72,0.27873812817563914,92.35353535353535,9143,9900,2.288979798994005
global,72,8.074423091387509,2.292929292929293,227,9900
13,73,0.2230441546921778,93.88888888888889,9295,9900,2.0173795884891703
36,73,0.08812027787018303,97.54545454545455,9657,9900,2.0951569797452865
58,73,0.22391433603835828,94.11111111111111,9317,9900,1.9885783095369944
71,73,0.15191258063220014,96.05050505050505,9509,9900,2.162155467905816
global,73,7.090617512404316,4.333333333333334,429,9900
13,74,0.5270080401199032,87.84848484848486,8697,9900,1.9724202534228528
36,74,0.07685068476154949,97.85858585858585,9688,9900,2.018677167493921
58,74,0.14682173207552746,96.07070707070707,9511,9900,1.955434425653232
71,74,0.3456648496907167,91.1010101010101,9019,9900,2.119184052334402
global,74,6.428291111185093,7.111111111111111,704,9900
13,75,0.1720930051562762,95.8080808080808,9485,9900,1.9597590579614221
36,75,0.14577326735462806,96.3030303030303,9534,9900,1.9804177061346135
58,75,0.20350495379380507,94.65656565656566,9371,9900,1.916177320899928
71,75,0.26625448282318886,93.27272727272728,9234,9900,2.0818430974801236
global,75,5.76716036555743,10.646464646464647,1054,9900
13,76,0.2941323625680172,92.57575757575758,9165,9900,1.9256096506172513
36,76,0.2218535276254018,94.4040404040404,9346,9900,1.9552634777272306
58,76,0.23229913982478054,94.07070707070707,9313,9900,1.8681326672577583
71,76,0.11176007147389229,97.0909090909091,9612,9900,2.0189622560764184
global,76,5.212155855737551,14.222222222222221,1408,9900
13,77,0.28777266827496617,92.92929292929293,9200,9900,1.8532438088939776
36,77,0.15162964752376681,96.36363636363636,9540,9900,1.9386129566703776
58,77,0.1546646602286233,96.03030303030303,9507,9900,1.8832129847915893
71,77,0.23672955492530207,94.1919191919192,9325,9900,1.9537356223213749
global,77,4.692926607998935,19.151515151515152,1896,9900
13,78,0.23060291656340012,94.17171717171718,9323,9900,1.837230859884905
36,78,0.2297035896055626,94.5050505050505,9356,9900,1.9233301747900526
58,78,0.4281517976703066,89.5050505050505,8861,9900,1.7884943697197957
71,78,0.13983017205890982,96.36363636363636,9540,9900,1.9545066524186494
global,78,4.208594930629538,24.77777777777778,2453,9900
13,79,0.2049895604933151,94.86868686868686,9392,9900,1.8034979793155477
36,79,0.20187141561749006,95.2929292929293,9434,9900,1.884110126257218
58,79,0.15413378877471193,96.21212121212122,9525,9900,1.7879753974484949
71,79,0.35712449410949093,90.95959595959596,9005,9900,1.9217313387140775
global,79,3.755837587298769,30.525252525252526,3022,9900
13,80,0.06512120287940659,98.28282828282828,9730,9900,1.7735708581466902
36,80,0.09391740202301681,97.76767676767678,9679,9900,1.8450133957415318
58,80,0.3351045164435801,92.33333333333333,9141,9900,1.7526364902124858
71,80,0.15946424139870538,95.92929292929293,9497,9900,1.942338991893519
global,80,3.3474258761935762,36.02020202020202,3566,9900
13,81,0.15720799746612707,96.24242424242424,9528,9900,1.77453800958903
36,81,0.14114043574441562,96.15151515151516,9519,9900,1.82830992195397
58,81,0.06594960296244333,98.28282828282828,9730,9900,1.711615650131128
71,81,0.163847713488521,95.88888888888889,9493,9900,1.9137059093656197
global,81,2.9393991427951387,41.90909090909091,4149,9900
13,82,0.17205380322054178,95.95959595959596,9500,9900,1.704010199690904
36,82,0.21748294994084522,94.57575757575758,9363,9900,1.8169750348540057
58,82,0.17463152709031346,95.86868686868686,9491,9900,1.6719213461468263
71,82,0.14942828034812755,96.11111111111111,9515,9900,1.8421792920732978
global,82,2.652909129749645,46.717171717171716,4625,9900
13,83,0.1579492399803918,96.13131313131314,9517,9900,1.7340341181450944
36,83,0.08058465572619679,97.85858585858585,9688,9900,1.872811757149144
58,83,0.1706797345509433,95.86868686868686,9491,9900,1.6495733460871311
71,83,0.06237923137617834,98.47474747474747,9749,9900,1.824973299536628
global,83,2.384556074046125,50.747474747474755,5024,9900
13,84,0.08819217375282086,97.85858585858585,9688,9900,1.7235578396406992
36,84,0.3102408212603945,93.03030303030303,9210,9900,1.7444111271461997
58,84,0.29719493126628377,92.38383838383838,9146,9900,1.6573588420201988
71,84,0.1810220862157417,95.39393939393939,9444,9900,1.8299872539680895
global,84,2.18587430241132,53.98989898989899,5345,9900
13,85,0.12667384229826203,96.85858585858585,9589,9900,1.6748960775903499
36,85,0.062244425591344785,98.33333333333333,9735,9900,1.8460272610347
58,85,0.20254995326803188,94.94949494949495,9400,9900,1.626208369596724
71,85,0.18965272601806757,95.1919191919192,9424,9900,1.7605708203360009
global,85,1.9462727113203568,58.58585858585859,5800,9900
13,86,0.09126044907202624,97.59595959595958,9662,9900,1.6788245534923212
36,86,0.018497764625106796,99.4949494949495,9850,9900,1.7794157254402614
58,86,0.10971802153822148,97.34343434343434,9637,9900,1.6381099496766431
71,86,0.1312998541858461,96.67676767676767,9571,9900,1.8024181282824963
global,86,1.7494941996564768,62.343434343434346,6172,9900
13,87,0.14834469218747784,96.4040404040404,9544,9900,1.6984887670730027
36,87,0.11402991212076612,97.18181818181819,9621,9900,1.7383701944633823
58,87,0.11495417322474297,97.16161616161617,9619,9900,1.6224093694311008
71,87,0.0813461410111249,97.88888888888889,9691,9900,1.75091869218193
global,87,1.5737115663470644,65.56565656565655,6491,9900
13,88,0.2827560736675455,93.18181818181817,9225,9900,1.5734439580760202
36,88,0.05291524692165731,98.68686868686869,9770,9900,1.701683484304768
58,88,0.07887931662301223,97.93939393939394,9696,9900,1.6458563823132235
71,88,0.18581451006158434,95.36363636363636,9441,9900,1.6779215200938316
global,88,1.490730209735909,67.12121212121212,6645,9900
13,89,0.16332475674272787,96.06060606060606,9510,9900,1.5986167799717208
36,89,0.10476108301167536,97.2929292929293,9632,9900,1.7308152241586747
58,89,0.2123340354904984,94.8080808080808,9386,9900,1.576207724237992
71,89,0.2689801024788558,93.37373737373737,9244,9900,1.7651617066868928
global,89,1.4260690542664192,68.35353535353535,6767,9900
13,90,0.13763370009082737,96.41414141414143,9545,9900,1.5846608101642015
36,90,0.07345750858988424,98.0909090909091,9711,9900,1.6940721465896758
58,90,0.09830038923431526,97.3939393939394,9642,9900,1.5468285293534645
71,90,0.18803976730866867,95.37373737373738,9442,9900,1.6493356436500208
global,90,1.363416002832278,69.51515151515152,6882,9900
13,91,0.1909462420266084,95.38383838383838,9443,9900,1.5567292268395334
36,91,0.15923628919052354,95.88888888888889,9493,9900,1.7366280570226056
58,91,0.07994548543535097,97.80808080808082,9683,9900,1.549868605797345
71,91,0.31177529886515454,92.4949494949495,9157,9900,1.726039962752366
global,91,1.303582560992,70.66666666666667,6996,9900
13,92,0.11860012073408474,97.03030303030303,9606,9900,1.6345776959212726
36,92,0.11982192641556864,96.82828282828282,9586,9900,1.703089722434239
58,92,0.15228736045008356,96.0909090909091,9513,9900,1.5430195860395328
71,92,0.09201120165261355,97.52525252525253,9655,9900,1.7148042643873769
global,92,1.207135708548806,72.52525252525253,7180,9900
13,93,0.0924383799566163,97.53535353535354,9656,9900,1.5384445886411822
36,93,0.081444581226267,97.56565656565657,9659,9900,1.6911179647057555
58,93,0.16280591893075694,95.98989898989899,9503,9900,1.4881970639585762
71,93,0.1271305569946164,96.54545454545455,9558,9900,1.6849262956069644
global,93,1.1064756169945302,74.41414141414141,7367,9900
13,94,0.08984236143153124,97.5050505050505,9653,9900,1.6358847302631099
36,94,0.043143080008601904,98.72727272727273,9774,9900,1.6467489118281444
58,94,0.14566235371009267,96.0909090909091,9513,9900,1.5208050015392864
71,94,0.16218478455688015,95.75757575757575,9480,9900,1.6936077213001424
global,94,1.0153313249530214,76.22222222222223,7546,9900
13,95,0.19655105738928824,95.24242424242424,9429,9900,1.5420848777506957
36,95,0.26322868690346224,93.94949494949495,9301,9900,1.5460998442511902
58,95,0.10608555320838485,97.34343434343434,9637,9900,1.462310961382127
71,95,0.07838194912506474,98.0,9702,9900,1.6618683726568448
global,95,0.8754758626764471,79.33333333333333,7854,9900
13,96,0.22010371952345878,94.53535353535354,9359,9900,1.5192390690533166
36,96,0.11027528100242519,97.43434343434343,9646,9900,1.621147136498563
58,96,0.055074581209231505,98.46464646464646,9748,9900,1.4813089125623478
71,96,0.056236357165105416,98.47474747474747,9749,9900,1.6531572075574572
global,96,0.8574049758911133,79.7979797979798,7900,9900
