model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.4470182335978807,89.13131313131314,8824,9900,2.2951878170377507
36,71,0.7481094126267867,83.41414141414141,8258,9900,2.250677960298928
58,71,0.4358072714372115,89.57575757575758,8868,9900,2.1764747706010716
71,71,0.5961713063596475,85.92929292929293,8507,9900,2.3040361938878826
global,71,9.891272915926846,0.5555555555555556,55,9900
13,72,0.2354310151784107,93.8080808080808,9287,9900,2.1665781320921056
36,72,0.46524045799717756,88.24242424242425,8736,9900,2.2048426215997705
58,72,0.20155488123797408,94.97979797979798,9403,9900,2.2151278089930977
71,72,0.22588337915112275,93.67676767676768,9274,9900,2.347841785481317
global,72,9.588918786867701,0.5555555555555556,55,9900
13,73,0.1976741289490401,94.70707070707071,9376,9900,2.121785818481516
36,73,0.07999594164767651,97.71717171717171,9674,9900,2.207942484210203
58,73,0.21840104607620625,94.16161616161615,9322,9900,2.096385833943337
71,73,0.15347832922682617,95.94949494949495,9499,9900,2.2713900125834656
global,73,9.378261321096709,0.595959595959596,59,9900
13,74,0.5478058910369873,87.74747474747475,8687,9900,2.1400317184379323
36,74,0.09446894834288443,97.36363636363636,9639,9900,2.1389495529995792
58,74,0.14516562861625595,96.02020202020202,9506,9900,2.096605886822658
71,74,0.30350950176065616,92.11111111111111,9119,9900,2.266974106676518
global,74,9.326193622627644,0.595959595959596,59,9900
13,75,0.16148302265489944,95.95959595959596,9500,9900,2.1540574799344543
36,75,0.12894186647853467,96.59595959595958,9563,9900,2.1205830389492757
58,75,0.19286710563332143,94.98989898989899,9404,9900,2.118526921864471
71,75,0.19507653053360757,94.82828282828282,9388,9900,2.2978618344370387
global,75,9.295867294157395,0.6060606060606061,60,9900
