model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.4453321396220814,89.0909090909091,8820,9900,2.292858946476538
36,71,0.7243298202090793,83.97979797979798,8314,9900,2.250587598579401
58,71,0.42952832742170854,89.72727272727272,8883,9900,2.175889182024763
71,71,0.5924249927443688,86.04040404040404,8518,9900,2.3039974925438163
global,71,9.066289077912918,1.202020202020202,119,9900
13,72,0.25930326249864366,93.16161616161615,9223,9900,2.1084541854096415
36,72,0.55922171409684,86.33333333333333,8547,9900,2.1666623139949017
58,72,0.22805028808237326,94.43434343434343,9349,9900,2.1638699111900674
71,72,0.26945428966271756,92.63636363636364,9171,9900,2.2910649521144375
global,72,8.069884110267717,2.313131313131313,229,9900
13,73,0.2354850504855917,93.5959595959596,9266,9900,2.017170158565806
36,73,0.08469797210711422,97.63636363636363,9666,9900,2.0966713864748927
58,73,0.21845129684968428,94.36363636363636,9342,9900,1.9891497021279183
71,73,0.15103290292048696,96.05050505050505,9509,9900,2.1646450098801022
global,73,7.08336201060902,4.363636363636364,432,9900
13,74,0.5226375085657293,87.98989898989899,8711,9900,1.971542194894956
36,74,0.07669153575851309,97.8989898989899,9692,9900,2.0206659254229846
58,74,0.13697302497095531,96.3939393939394,9543,9900,1.9555591521205966
71,74,0.33356910373225357,91.47474747474747,9056,9900,2.116989858488605
global,74,6.429589926979759,6.97979797979798,691,9900
13,75,0.16911549592258954,95.8989898989899,9494,9900,1.9580142051991964
36,75,0.1392911434595031,96.41414141414143,9545,9900,1.983489852894704
58,75,0.19000774330563017,94.88888888888889,9394,9900,1.9184494503858873
71,75,0.27035255889699916,93.22222222222221,9229,9900,2.0773369004623348
global,75,5.735767947110263,10.828282828282829,1072,9900
13,76,0.28843304260812624,92.75757575757576,9183,9900,1.921102166826411
36,76,0.2132963073614872,94.54545454545455,9360,9900,1.951358209672759
58,76,0.23581558567104918,93.97979797979798,9304,9900,1.862329011787265
71,76,0.11690801461236645,96.95959595959596,9599,9900,2.0157371312378447
global,76,5.211125255546184,14.121212121212121,1398,9900
13,77,0.27151977790726556,93.36363636363636,9243,9900,1.8532977121804108
36,77,0.1556103286026704,96.25252525252526,9529,9900,1.9384951958133103
58,77,0.1499946199011321,96.11111111111111,9515,9900,1.8806798736386199
71,77,0.24043602553280918,94.18181818181817,9324,9900,1.948831034230171
global,77,4.693445238826251,19.161616161616163,1897,9900
13,78,0.23837755440461514,93.91919191919193,9298,9900,1.8389775207124721
36,78,0.22739423629009362,94.48484848484848,9354,9900,1.922795703206381
58,78,0.42290497457138215,89.60606060606061,8871,9900,1.7841415359435278
71,78,0.1313233307244802,96.58585858585859,9562,9900,1.9551503170987063
global,78,4.193134369513001,25.050505050505052,2480,9900
13,79,0.19587795917433923,95.16161616161615,9421,9900,1.8070354958041952
36,79,0.1933751947771419,95.44444444444444,9449,9900,1.8830256677783457
58,79,0.14299155410191025,96.45454545454545,9549,9900,1.7862275830004093
71,79,0.34632903152041966,91.30303030303031,9039,9900,1.9213131339149476
global,79,3.714735047311494,31.12121212121212,3081,9900
13,80,0.07203546465271049,98.06060606060606,9708,9900,1.771192768494128
36,80,0.10399941772523552,97.46464646464646,9649,9900,1.8457369039361042
58,80,0.3303114383389251,92.28282828282828,9136,9900,1.749400581153746
71,80,0.16937192731433445,95.68686868686869,9473,9900,1.9394816447424732
global,80,3.3579948903093433,35.78787878787878,3543,9900
13,81,0.16520953056788204,96.0,9504,9900,1.775529677649802
36,81,0.14923637008426166,96.02020202020202,9506,9900,1.8289370567207306
58,81,0.07362122736795984,98.06060606060606,9708,9900,1.7087037995126582
71,81,0.17356969171100192,95.67676767676768,9472,9900,1.9055620421672084
global,81,2.942473352605646,41.64646464646465,4123,9900
13,82,0.16173266480366388,96.08080808080808,9512,9900,1.6988455527002215
36,82,0.22752841365457785,94.3030303030303,9336,9900,1.8152655188177276
58,82,0.17776824222143853,95.73737373737373,9478,9900,1.671258759343682
71,82,0.1489241251259139,96.12121212121212,9516,9900,1.8397462985072408
global,82,2.612521471736407,47.18181818181818,4671,9900
13,83,0.16307736671934225,95.94949494949495,9499,9900,1.7342301729236616
36,83,0.08470997951849542,97.72727272727273,9675,9900,1.8689543851508024
58,83,0.17022828273700946,95.96969696969697,9501,9900,1.648441188139202
71,83,0.06441393997068658,98.41414141414141,9743,9900,1.8197336872940308
global,83,2.3576132795545788,51.20202020202021,5069,9900
13,84,0.08988538157006706,97.80808080808082,9683,9900,1.7199695768548922
36,84,0.29145220574706493,93.33333333333333,9240,9900,1.7478175860009895
58,84,0.3052433540604331,92.26262626262626,9134,9900,1.656447560745475
71,84,0.17435450626142096,95.54545454545455,9459,9900,1.8254844963023473
global,84,2.189825094974402,54.03030303030303,5349,9900
13,85,0.1295399080472763,96.8080808080808,9584,9900,1.6700760619607644
36,85,0.06589581024202734,98.25252525252526,9727,9900,1.844663426059422
58,85,0.2017787455308317,94.93939393939394,9399,9900,1.6249715362403456
71,85,0.19559945899428743,95.07070707070707,9412,9900,1.7573526416715404
global,85,1.9553814003684304,58.34343434343434,5776,9900
