model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.43239801228648483,89.43434343434343,8854,9900,2.2930484998309355
36,71,0.7298461842777754,83.83838383838383,8300,9900,2.249212657076184
58,71,0.4211578958684748,89.83838383838383,8894,9900,2.178422348764341
71,71,0.6156606016255388,85.67676767676767,8482,9900,2.3047275345768043
global,71,9.078377543748028,1.1717171717171717,116,9900
13,72,0.2531296921258021,93.35353535353535,9242,9900,2.112657268019756
36,72,0.5363753489292029,86.86868686868688,8600,9900,2.1663954516147554
58,72,0.22692036245808456,94.4949494949495,9355,9900,2.163165075090166
71,72,0.26112275636557375,92.78787878787878,9186,9900,2.2926227886966535
global,72,8.090582972054529,2.242424242424242,222,9900
13,73,0.24357565822023333,93.37373737373737,9244,9900,2.017729968609974
36,73,0.08416040903540573,97.63636363636363,9666,9900,2.096133569203405
58,73,0.20900375981523533,94.55555555555556,9361,9900,1.9912276405281235
71,73,0.1459547472511879,96.24242424242424,9528,9900,2.1641547118003523
global,73,7.093651560773753,4.2727272727272725,423,9900
13,74,0.5576028473690303,87.1010101010101,8623,9900,1.9691542558552038
36,74,0.07762903205260183,97.79797979797979,9682,9900,2.0198414783785186
58,74,0.13481987542877294,96.46464646464646,9550,9900,1.9565060457116221
71,74,0.3598486449742558,90.83838383838383,8993,9900,2.116490097891473
global,74,6.430574205186632,6.95959595959596,689,9900
13,75,0.17374418623519666,95.71717171717171,9476,9900,1.9587377238908332
36,75,0.13694628321161173,96.57575757575756,9561,9900,1.9810983232748807
58,75,0.19845030838792974,94.74747474747474,9380,9900,1.9181744063183643
71,75,0.27520296155804336,93.0909090909091,9216,9900,2.0804989671106395
global,75,5.756518790505149,10.696969696969697,1059,9900
