model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.44345489694614604,89.14141414141415,8825,9900,2.2937587436436613
36,71,0.7396657140327222,83.71717171717171,8288,9900,2.2507729792020896
58,71,0.4317017158835825,89.67676767676768,8878,9900,2.177244396427209
71,71,0.6136057332549433,85.65656565656565,8480,9900,2.3041790934866238
global,71,9.6336860333067,0.7474747474747475,74,9900
13,72,0.20840547395474984,94.47474747474747,9353,9900,2.169456617467997
36,72,0.482598828595094,88.07070707070707,8719,9900,2.2107122191915356
58,72,0.1870266580160218,95.34343434343434,9439,9900,2.2192267322134858
71,72,0.21957845415731872,94.06060606060606,9312,9900,2.3397409355998016
global,72,9.381571886467212,0.8181818181818182,81,9900
13,73,0.21640042429018502,94.32323232323232,9338,9900,2.1287661445081634
36,73,0.06977628637443889,97.97979797979798,9700,9900,2.197548375904594
58,73,0.20321942435370552,94.46464646464646,9352,9900,2.1043892040855297
71,73,0.1597401342367885,95.63636363636364,9468,9900,2.2589841132548916
global,73,9.196928436587555,0.8484848484848486,84,9900
13,74,0.5412600032247679,87.54545454545455,8667,9900,2.142145549605484
36,74,0.08487061107399488,97.64646464646465,9667,9900,2.1600468695818345
58,74,0.15355752728804192,95.93939393939394,9498,9900,2.0811697088110233
71,74,0.30518492773325756,92.04040404040404,9112,9900,2.2675294435517848
global,74,9.18773915608724,0.9090909090909091,90,9900
13,75,0.12196496386720676,96.84848484848484,9588,9900,2.14240575077889
36,75,0.10877459279214494,97.20202020202021,9623,9900,2.121246276204803
58,75,0.18145506437980768,95.4040404040404,9445,9900,2.0891114279838487
71,75,0.22947616289360354,93.98989898989899,9305,9900,2.28824629569715
global,75,9.083574215667417,1.0505050505050506,104,9900
13,76,0.2586613446775109,93.34343434343434,9241,9900,2.170168308991117
36,76,0.18783735791842143,95.22222222222221,9427,9900,2.1426720403015573
58,76,0.16170132114429667,95.67676767676768,9472,9900,2.0505872071517763
71,76,0.15955385300246153,95.8080808080808,9485,9900,2.2390713720152537
global,76,9.112114803429806,0.9191919191919192,91,9900
13,77,0.2822360680560873,93.37373737373737,9244,9900,2.131237076974658
36,77,0.16168596643390076,95.8080808080808,9485,9900,2.182742804340984
58,77,0.199274538038957,94.97979797979798,9403,9900,2.0987316479315066
71,77,0.1956958426971628,95.01010101010101,9406,9900,2.199692669989884
global,77,9.337636894457267,0.7373737373737373,73,9900
13,78,0.28449396663241916,92.81818181818183,9189,9900,2.108750879709256
