model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.4494830539491442,88.97979797979798,8809,9900,2.2949873245321384
36,71,0.7177497442804202,84.11111111111111,8327,9900,2.250903478002812
58,71,0.4383426081050526,89.4949494949495,8860,9900,2.177751891745695
71,71,0.608483979003598,85.81818181818181,8496,9900,2.304676741235481
global,71,8.906452550406408,1.3636363636363635,135,9900
13,72,0.23033904600625085,94.33333333333334,9339,9900,2.15684545283942
36,72,0.16007060744244642,95.76767676767676,9481,9900,2.2117628302673626
58,72,0.3267868877179695,91.72727272727272,9081,9900,2.062579066755069
71,72,0.25391355034076807,93.78787878787878,9285,9900,2.1962465084528
global,72,7.631183456266769,3.353535353535354,332,9900
