model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.43084369856901844,89.41414141414141,8852,9900,2.294164394604322
36,71,0.7312170375477184,84.02020202020202,8318,9900,2.2507433193285173
58,71,0.42497453689575193,89.77777777777777,8888,9900,2.177206507457881
71,71,0.6079603277071558,85.69696969696969,8484,9900,2.303590571681986
global,71,9.080907836297547,1.1616161616161615,115,9900
13,72,0.2582518827553951,93.2020202020202,9227,9900,2.109121462808425
36,72,0.577478117027668,85.92929292929293,8507,9900,2.1666707870248594
58,72,0.22312097506089645,94.61616161616162,9367,9900,2.163712345811587
71,72,0.2674542729059855,92.65656565656566,9173,9900,2.2930315519242463
global,72,8.095260879054214,2.2323232323232323,221,9900
