local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,71,1,0.0062428610399365425,89.50640542577241,4751,5308
36,71,71,1,0.005118145141750574,91.91621949108534,5310,5777
58,71,71,1,0.007148249074816704,89.38122194026937,4579,5123
71,71,71,1,0.0061511998064816,89.73287297837544,4938,5503
85,141,71,1,0.005779619328677654,88.82971066647474,6171,6947
85,142,71,2,0.005829419940710068,88.35468547574492,6138,6947
4,141,71,1,0.0057701230980455875,88.82820258192652,3578,4028
4,142,71,2,0.004281805828213692,91.85700099304866,3700,4028
97,141,71,1,0.006637264974415302,86.92989864864865,4117,4736
97,142,71,2,0.005333578214049339,89.5481418918919,4241,4736
76,141,71,1,0.006429397035390139,86.89062894670371,3440,3959
76,142,71,2,0.004886269103735685,90.09850972467794,3567,3959
38,141,71,1,0.006519680377095938,87.73055332798717,5470,6235
38,142,71,2,0.006380332168191671,87.48997594226142,5455,6235
94,141,71,1,0.006853676401078701,87.0405819295559,4547,5224
94,142,71,2,0.004960218910127878,90.37136294027565,4721,5224
86,141,71,1,0.005781846586614847,88.03766861796895,3459,3929
86,142,71,2,0.004689489025622606,91.06642911682363,3578,3929
10,141,71,1,0.005090647842735052,90.11444356748224,4567,5068
10,142,71,2,0.004095267504453659,92.64009471191792,4695,5068
29,141,71,1,0.0047306339256465435,90.80726965342349,4297,4732
29,142,71,2,0.00362946349196136,92.87827557058326,4395,4732
34,141,71,1,0.005072244442999363,90.26674811647322,4433,4911
34,142,71,2,0.004336674232035875,91.69211973121564,4503,4911
7,141,71,1,0.006917417980730534,88.12897925652085,4291,4869
7,142,71,2,0.009054957889020443,82.58369275005134,4021,4869
18,141,71,1,0.006059741601347923,88.44433984466933,3758,4249
18,142,71,2,0.004856779705733061,90.70369498705578,3854,4249
6,141,71,1,0.006193888373672962,89.61249746398863,4417,4929
6,142,71,2,0.005797156598418951,90.66747819030229,4469,4929
22,141,71,1,0.0051434957422316074,90.02808988764045,5128,5696
22,142,71,2,0.005075085908174515,89.60674157303372,5104,5696
69,141,71,1,0.005394341889768839,89.64252978918424,3912,4364
69,142,71,2,0.005312157794833183,90.032080659945,3929,4364
81,141,71,1,0.005152356810867786,89.97020854021847,4530,5035
81,142,71,2,0.0041650934144854546,92.43296921549155,4654,5035
13,72,72,1,0.0050627379678189754,91.84250188394876,4875,5308
36,72,72,1,0.0044072759337723255,93.02406093127921,5374,5777
58,72,72,1,0.006504988297820091,89.83017763029476,4602,5123
71,72,72,1,0.005035508424043655,91.58640741413774,5040,5503
47,143,72,1,0.006733913905918598,87.64395861799727,4490,5123
47,144,72,2,0.009393683634698391,82.49072808901035,4226,5123
10,143,72,1,0.005055660847574472,89.60142067876875,4541,5068
10,144,72,2,0.004583394154906273,91.57458563535911,4641,5068
95,143,72,1,0.006671300623565912,86.60821044240733,4346,5018
95,144,72,2,0.005798432510346174,88.82024711040255,4457,5018
98,143,72,1,0.006359526421874762,90.53112232636386,3767,4161
98,144,72,2,0.005388381890952587,90.8675799086758,3781,4161
64,143,72,1,0.006374272983521223,87.71965672251737,4293,4894
64,144,72,2,0.006015542894601822,88.353085410707,4324,4894
57,143,72,1,0.005540603306144476,88.98305084745762,4410,4956
57,144,72,2,0.004258509259670973,92.29217110573043,4574,4956
27,143,72,1,0.005733494646847248,89.12143012862437,4088,4587
27,144,72,2,0.004865933675318956,90.8436886854153,4167,4587
85,143,72,1,0.00556704867631197,89.31913055995395,6205,6947
85,144,72,2,0.005754412617534399,88.88728947747228,6175,6947
93,143,72,1,0.005683873314410448,88.86251236399605,4492,5055
93,144,72,2,0.004848364740610123,90.90009891196836,4595,5055
6,143,72,1,0.006007425952702761,89.67336173666058,4420,4929
6,144,72,2,0.006096890661865473,89.91681882734835,4432,4929
74,143,72,1,0.005953934509307146,87.70064623723161,4207,4797
74,144,72,2,0.005522875115275383,88.86804252657912,4263,4797
54,143,72,1,0.006852176506072283,86.14703277236492,4863,5645
54,144,72,2,0.00665163854137063,87.4933569530558,4939,5645
88,143,72,1,0.004937868565320969,90.19022752704214,4836,5362
88,144,72,2,0.0045562442392110825,91.34651249533756,4898,5362
45,143,72,1,0.00648513063788414,87.374749498998,4796,5489
45,144,72,2,0.005187763832509518,89.54272180725087,4915,5489
51,143,72,1,0.005331538617610931,89.5813047711782,3680,4108
51,144,72,2,0.00406959792599082,92.94060370009737,3818,4108
52,143,72,1,0.005323529243469238,90.24213075060533,3727,4130
52,144,72,2,0.004181680269539356,92.03389830508475,3801,4130
13,73,73,1,0.0048653678968548775,92.12509419743783,4890,5308
36,73,73,1,0.004092808812856674,93.43950147135192,5398,5777
58,73,73,1,0.005918250419199467,91.43080226429826,4684,5123
71,73,73,1,0.005153191275894642,91.0594221333818,5011,5503
31,145,73,1,0.005131146404892206,90.14767467489531,4090,4537
31,146,73,2,0.004290424287319183,91.97707736389685,4173,4537
47,145,73,1,0.005944171454757452,88.65898887370682,4542,5123
47,146,73,2,0.006575276609510183,87.89771618192465,4503,5123
14,145,73,1,0.004209546372294426,91.5157292659676,3840,4196
14,146,73,2,0.003332575550302863,94.06577693040991,3947,4196
73,145,73,1,0.005311779677867889,89.6199782844734,4127,4605
73,146,73,2,0.004157098010182381,92.61672095548317,4265,4605
99,145,73,1,0.005807714071124792,89.32178932178932,4333,4851
99,146,73,2,0.0044577415101230145,91.15646258503402,4422,4851
60,145,73,1,0.005905725993216038,88.75753920386006,3679,4145
60,146,73,2,0.004479223862290382,91.53196622436671,3794,4145
