model,epoch,average_loss,accuracy,correct_data,total_data,distance
13,71,0.4351735844274964,89.36363636363637,8847,9900,2.2940768889867242
36,71,0.7208564977934866,84.07070707070707,8323,9900,2.2515171022623357
58,71,0.43432717289587464,89.61616161616162,8872,9900,2.17806454195595
71,71,0.6010225222809146,85.87878787878788,8502,9900,2.3057631229381657
global,71,10.164957108931109,0.27272727272727276,27,9900
13,72,0.19053465506645165,95.27272727272728,9432,9900,2.210041740851827
36,72,0.3754484485737001,90.7979797979798,8989,9900,2.238556370628446
58,72,0.34121190502186016,91.45454545454545,9054,9900,2.1531749304309615
71,72,0.3296683077619533,91.8080808080808,9089,9900,2.301005276458009
global,72,9.849454505997475,0.35353535353535354,35,9900
13,73,0.2339909315952147,94.36363636363636,9342,9900,2.118824231133041
36,73,0.12256282444554147,96.94949494949495,9598,9900,2.1933113289901334
58,73,0.26234205028023383,93.23232323232324,9230,9900,2.1437761266245143
71,73,0.3928433949056298,90.46464646464646,8956,9900,2.2137877084459583
global,73,9.388175350921323,0.4646464646464647,46,9900
13,74,0.10989248490243247,97.20202020202021,9623,9900,2.1315396601481345
36,74,0.07087485384609964,98.17171717171718,9719,9900,2.2017374200687856
58,74,0.3493811253345374,91.48484848484848,9057,9900,2.105658641171657
71,74,0.12025007598327868,96.74747474747475,9578,9900,2.264142412943335
global,74,9.55731868551235,0.43434343434343436,43,9900
13,75,0.30969542638219966,92.01010101010101,9109,9900,2.0932487912732083
36,75,0.20692632268173525,94.70707070707071,9376,9900,2.149714198079096
58,75,0.0726012816122084,97.8989898989899,9692,9900,2.0399098006110234
71,75,0.15032240040374525,96.14141414141415,9518,9900,2.2355249820099146
global,75,9.506148582997948,0.43434343434343436,43,9900
13,76,0.2622856155790464,93.44444444444444,9251,9900,2.0902645649990514
36,76,0.24148085737469221,93.88888888888889,9295,9900,2.185290937804191
58,76,0.1513240631842854,96.17171717171718,9521,9900,2.036461585417067
71,76,0.2282234863560609,93.92929292929293,9299,9900,2.226965937956474
global,76,9.616497509888928,0.393939393939394,39,9900
13,77,0.2758712147221421,93.4040404040404,9247,9900,2.167118159960868
